,XIST_pos_female_normals,XIST_neg_male_normals,SARC,PAAD,THCA,LUAD,LIHC,LAML,LUSC,LGG,STAD,READ,DLBC,GBM,COAD,TGCT-NS,PRAD,ESCA,KIRC,PCPG,UVM,BRCA,ACC,BLCA,TGCT-S,KICH,HNSC,TGCT-U,KIRP,SKCM,THYM,MESO,CHOL
ENSG00000101844.17,10.04824584,10.10986137,9.302895701,8.620634152,11.0064711,9.992365881,8.899608766,9.488052941,9.901680177,6.289431298,8.292764492,7.728434908,7.460552118,9.159474722,7.859683674,8.781572664,9.037537244,9.35766164,10.28218956,14.59581039,2.580078092,10.79441592,11.78675485,7.872723764,4.678960358,14.34831852,8.190148403,9.461048002,6.792550936,7.146852942,9.641159682,5.562846148,7.502144091
ENSG00000156313.12,6.873947653,5.006888214,5.91425205,5.754015221,5.358234757,5.341170846,2.496305719,16.13761265,5.173665247,8.190417914,7.396449163,8.370988199,3.203278469,9.250901345,6.769641662,9.716837072,4.481332611,8.758888121,5.002328675,6.348114905,2.278265305,6.282676423,3.733565383,4.866189767,6.987389704,2.412339164,3.898604128,8.950696808,3.17821113,7.95916946,4.502930187,4.015048966,5.752857175
ENSG00000129675.15,17.0535129,7.005759706,14.28958642,5.28753646,2.799329241,5.6188482,1.917951875,76.57318041,3.841563248,54.44991944,4.815539128,2.482239978,11.46786362,43.18803703,2.566141597,6.12744868,3.068967137,3.547639983,12.2800815,8.349169203,1.504867365,18.95442268,8.402566145,4.478103031,4.518039531,8.251530515,3.168598437,15.77097556,4.294163307,9.356007848,12.48930686,4.890733148,2.879108895
ENSG00000184675.9,1.336196594,1.33321358,1.546476539,1.170472337,0.916268347,1.242977566,1.251389108,3.335773468,2.426916229,1.278297643,2.063366403,2.512468441,0.942824216,1.00303895,2.304389497,3.402723067,1.164803767,2.714157355,1.142154876,1.608720705,0.623955611,1.346007531,0.984225562,1.256449517,1.357560364,1.745312358,1.978874199,9.281126991,0.773359259,1.443289532,1.265356856,1.04860603,1.188509059
ENSG00000126970.15,6.674311746,6.716581064,8.315467505,5.685050892,5.215301337,3.149262792,3.311376601,8.663368241,1.881699413,18.21317881,7.438935321,6.123433286,3.014193368,11.68199454,6.162695034,19.09392301,4.808222955,4.573396271,5.682984784,9.172397889,1.363726576,3.174352745,5.89709968,5.350871002,3.304662595,3.68421998,1.414890959,24.5117231,6.768701707,2.320686074,6.554661015,5.894508834,7.312166791
ENSG00000102312.20,8.777470997,9.19085753,15.31921373,12.15527773,24.27278912,9.73169622,3.297937951,7.952637836,16.08769477,19.56503953,10.75250075,7.542555285,4.305557293,15.08122424,7.593592483,14.65801611,7.720519502,15.95291979,5.788446404,17.94407218,5.734624834,8.960106313,89.24941279,11.34273244,8.593779464,8.229097246,18.94095291,16.67136122,6.049907283,10.09932964,5.835820895,7.330702835,7.221662456
ENSG00000102172.15,56.53628966,78.52582208,99.86573754,64.50048301,51.79551773,71.22746203,30.55011121,41.60655507,113.0742623,42.23688036,64.79562548,103.4221252,70.42677403,88.49095027,92.03448625,120.2363627,369.8830107,71.56571026,72.52589478,49.50684143,66.84199829,93.49396901,164.4391433,84.68501497,58.25174822,72.83371388,77.22710041,114.7141859,75.32836526,101.0568621,63.25445477,63.55634351,57.1400622
ENSG00000198932.12,6.52451883,4.962622704,4.605225865,4.755315067,10.33834132,1.294527286,0.353657468,2.065132647,0.986055242,10.49161836,1.439626478,0.759954267,0.770101717,6.99894853,0.862578423,5.618636941,3.915215568,0.921241904,2.879176942,32.98778615,2.537121001,1.220176285,1.90101548,1.034321854,3.546575376,1.757492274,0.443599223,5.780923576,1.883031098,1.468873034,6.098728161,4.958346156,1.484759822
ENSG00000101958.13,0.098861156,0.087264288,0.088217627,0.086156462,0.008158968,0.004443424,0.003742599,0.015130361,0.029639017,0.979002005,0.082374539,1.627462662,0.001909048,1.33022222,0.923739712,0.966287953,0.013756335,0.112837219,0.036358182,0.026109569,0.068499879,0.006833331,0.020677537,0.030400854,0.239851573,0.015864755,0.005854826,0.041000917,0.038641835,0.39488129,0.001645128,0.013816913,0.004749958
ENSG00000102178.12,22.18459231,23.36878289,36.16055756,27.26393318,28.52908399,35.70811489,23.98838099,17.77809862,38.77998784,24.64306085,28.45304,34.6503014,25.6288691,37.3044245,35.87870539,32.52357541,28.91380586,33.82527746,25.88164308,23.66367506,24.34476833,44.69825704,30.67078943,31.17998271,23.61152786,34.42408274,38.3999922,30.33055517,25.67191508,38.66228758,31.6547779,29.64967741,36.35016402
ENSG00000077264.14,1.628196348,0.728009675,1.230998241,2.303055616,0.794975458,1.396042346,0.319714588,0.046434535,0.244945219,6.049055847,0.662105774,0.084749988,0.140092885,2.072071819,0.086192375,1.319837554,0.47840285,0.366101803,0.580813943,17.1753901,0.277590569,0.226830465,0.131321125,0.192310931,0.458134091,0.039648791,0.254839063,0.410997066,0.199632442,0.411218455,0.084064265,0.52550853,0.329746666
ENSG00000147223.5,0.502582588,0.92594785,0.181391225,0.085579329,0.221794264,0.059693487,3.244584738,0.015565254,0.059333387,0.119151133,0.094320879,0.197772415,0.011454648,0.088014021,0.201833315,6.698048202,0.069424762,0.083822791,0.182805744,0.035013275,0.003499962,0.070999769,0.147129043,0.044909719,0.009360673,0.053432148,0.028942054,43.42036655,0.456093977,0.040853584,0.061000278,0.106493351,0.209124061
ENSG00000010671.15,5.871426876,5.278615799,6.771977403,6.101818894,2.729838462,7.195909194,1.544556531,118.8359783,4.990078545,6.015142109,3.65328965,1.996734997,61.21212514,8.866275227,2.292508885,3.374517163,1.644788384,2.616313079,6.461353888,1.432594214,1.933748146,3.562683037,1.658088406,2.438682361,8.900394065,1.659654077,2.827725828,9.350866119,5.849415809,6.987579628,3.788097346,7.069185325,2.893484712
ENSG00000158290.16,19.95404531,16.31755429,23.23737243,17.72568966,16.33943882,20.76850097,12.6712474,29.84620743,21.80386025,25.26997723,20.02406282,21.37958479,14.47879959,23.19127754,19.48355191,35.84273629,20.64188022,30.90701773,24.93714517,22.43421231,11.39439862,27.60675738,16.39961597,15.6763904,13.17392979,15.17658361,18.44544339,33.72157464,12.39621487,22.08600447,19.12936306,28.18490944,17.62647169
ENSG00000102302.7,3.114416128,2.806948615,13.42986069,3.291362509,3.223417381,3.665984812,1.713933501,0.5556736,6.412084092,10.17403834,3.146728671,3.732681976,0.656460499,8.445994312,2.899784651,20.60749785,3.385466719,7.339044365,2.249586939,5.999400579,9.900065579,9.71765493,6.140340839,4.144474048,41.90029807,3.123686881,5.843918232,23.17022261,3.124771255,16.9233412,2.543906547,7.648476817,3.201598537
ENSG00000069535.13,61.07518886,55.0878198,38.80879154,27.48771573,3.973995381,10.33308737,94.76716944,1.022284623,7.178470824,67.03684094,15.35555811,5.301226343,1.955995553,124.1794871,4.499217219,9.127330955,36.79680141,13.01760839,111.6414484,13.98265642,0.949190358,20.32375632,37.30701968,5.39725903,3.394834884,11.47671261,6.55463003,11.13091279,57.3235842,10.15750138,1.072932539,8.83722893,83.39325602
ENSG00000177189.12,17.92940748,17.36010803,16.34335564,18.02279649,17.45993302,23.04606722,14.67787131,40.14539911,18.50945925,8.093628829,20.02051435,25.15150725,10.51278939,10.30067328,21.85766222,7.914609856,15.83303388,22.90111628,15.69283679,12.86088915,12.2003014,6.29929754,6.393917518,11.10453924,12.7611108,16.34966926,16.43387042,17.64148375,10.56384626,24.07554793,9.47047639,14.27115037,13.65676469
ENSG00000184905.8,17.47012898,18.06257826,21.19813358,10.3249786,17.83941945,1.313965086,0.26420715,0.10589033,1.941445909,147.8604327,4.723709997,0.606936093,0.152364032,54.35645831,0.710122231,17.41764275,11.89547237,1.224090497,1.602730022,121.303738,1.675553619,0.338502899,4.312604799,1.633881887,1.099517392,3.602812733,0.904955168,1.870987604,0.975807242,0.565115467,4.902299155,22.17087641,0.36287607
ENSG00000131724.10,44.64133598,36.72599306,34.99650897,46.17146254,41.79144084,52.14867133,40.83072447,23.66691709,38.13050583,20.32653281,46.30927936,51.59415637,23.54030922,31.90284935,47.11928799,17.56282256,24.56278119,49.49230848,40.13988014,25.75720703,12.06147204,82.0740813,15.86492701,26.96086795,8.276227344,19.9955311,36.62231864,40.38086752,26.84660974,28.68952476,18.84033226,37.42367765,38.30669917
ENSG00000196368.4,1.221357701,2.178802829,5.017777,1.18010358,3.092446534,0.645589027,0.241167835,0.441001781,5.397327503,28.55587713,0.552105501,0.43568393,0.205091535,18.1769287,0.447505501,11.943288,13.5647131,2.984669659,0.424068394,8.799429873,0.694181572,0.917667627,1.65875133,1.064510781,30.40216288,0.605059484,4.45454547,5.691070297,0.182934857,1.611925142,1.68938876,2.050716021,1.266003607
ENSG00000094631.18,32.44720646,32.85650707,43.01041783,29.65870279,30.4270724,30.93131206,41.77353328,62.41759288,25.38123827,58.5728342,23.4995655,27.56904001,26.91793592,46.79474077,26.31705463,62.32803618,26.82710987,26.01506579,48.88347654,33.65998018,31.22916503,40.02468097,27.77802067,29.88581521,62.38443636,22.71202279,19.93992663,75.71986848,48.04430214,30.80169569,45.57825528,28.02426678,33.60960676
ENSG00000224204.1,0.050361128,0.023787215,0.063043838,0.006894755,0.108045074,0.052174716,0.003320654,0.009369559,0.010166605,0.192205864,0.008595359,0.003291682,0.004636331,0.385902745,0.004237139,0.140999862,0.044792148,0.009231248,0.031089408,0.079487363,0.005090802,0.001833293,0.015193393,0.032920855,0.196410874,0.004243137,0.00776773,0.181004817,0.046282948,0.005981622,0.132773559,0.012971842,0.003499916
ENSG00000131831.17,20.33604351,17.23174983,11.53572691,13.17386372,21.74578723,5.005371078,1.968144499,0.072738164,3.877550576,6.683827205,9.52040447,4.697788755,2.840097848,3.108362056,3.687080165,5.425129608,14.70967239,5.477504625,14.03017321,21.65723195,1.315315787,11.83001447,7.81548122,2.826207809,3.258770404,16.24583791,2.333068033,9.261205523,25.30021331,1.463235217,4.172133966,3.83706892,8.727232955
ENSG00000126903.15,21.02005885,21.34386629,39.1712859,30.96119246,22.61244787,27.79050436,7.58142331,14.51501741,33.90590473,7.032622803,24.37051622,26.80369996,16.6882249,12.26992648,28.68144817,18.16813248,19.11927252,35.70749301,21.51732619,16.85363158,8.506205902,24.20678324,39.86505962,35.76180229,11.40603176,17.44319277,37.30174058,19.49051086,19.68001173,18.24634671,21.06606974,33.68056347,22.44538791
ENSG00000268066.5,0.028805595,0.021459799,0.016347656,0.010999884,0.026606023,0.019531426,0.031527183,0.075021652,0.022499884,0.02707383,0.041343542,0.024333196,0.007818036,0.021606669,0.033403771,0.026294001,0.010254261,0.050149645,0.025437672,0.014727923,0.008727252,0.029332883,0.02229045,0.020706172,0.024360658,0.062080718,0.009073729,0.020999518,0.034962179,0.02017572,0.019709639,0.017619519,0.012874772
ENSG00000134597.13,16.0023564,13.29149595,20.45648958,17.04880549,18.114529,19.24493542,11.11597811,19.31143533,21.92875182,21.20184137,27.69318113,23.79876048,23.48634705,22.63345198,23.16365357,26.82982333,16.98132881,27.54354523,16.11857754,14.17433049,12.82968015,27.82026616,15.13280926,21.21304154,18.13429625,9.992876687,18.59106134,31.72173994,12.09756227,21.21880189,27.43956229,17.36517915,20.36905109
ENSG00000147140.15,149.4432492,130.5612239,219.3854757,167.9274772,201.1315554,209.8949677,145.6679909,289.1420665,238.1163773,224.2438743,199.7802056,299.9432603,194.6822775,285.3672691,266.852057,608.5977172,213.4853841,234.3930936,172.0574871,176.3377409,203.7487772,303.1417816,162.4754929,237.2506692,352.5761902,85.34324984,193.8668561,556.6397014,148.795249,261.6607708,281.8164571,215.2213942,225.7950513
ENSG00000067842.17,0.125084156,0.190194521,0.151565242,0.074526979,0.12800524,0.025383209,0.033067441,0.094369979,0.127528363,3.699400074,0.053480182,0.011624866,0.010090783,0.950400406,0.06453684,1.549798803,0.015213831,0.03406126,0.121195889,21.30538369,0.653271905,0.003499902,22.48164639,0.022615777,0.643135011,0.028567479,0.044245383,0.141003219,0.065811005,0.390398076,0.062935218,0.710572633,0.008500047
ENSG00000273769.4,0.003166657,0.002637912,0.002478236,0.002263122,0.000999989,0.001469883,0.00129534,0.011108651,0.001833325,0.015190035,0.007335879,0.003291682,0.003727198,0.003912573,0.001982878,0.015117547,0.001263141,0.008687098,0.00283578,0.023039488,0.001681802,0.000999989,0.000999989,0.002796577,0.011573649,0.002351306,0.001369379,0.000999989,0.002320734,0.014424928,0.001645135,0.004521161,0.000999989
ENSG00000120500.17,0.044416898,0.027839017,0.030913057,0.035210561,0.032931894,0.054267342,0.023172814,0.546871207,0.024694448,0.051827673,0.075541807,0.037458236,0.025545606,0.047893188,0.040989237,0.237469792,0.039147773,0.083551103,0.036119411,0.024772023,1.652150293,0.030167347,0.022612733,0.023237316,0.179687963,0.025054256,0.017213728,0.730978055,0.024867934,0.026256429,0.025193489,0.031985787,0.017875241
ENSG00000063587.13,5.516092519,6.38814137,6.710050139,5.814165233,4.583924743,5.694164405,4.7078829,7.437431629,5.924513574,23.19364668,6.730682709,5.796192483,5.759596099,11.82841765,5.522819387,6.811556049,8.453474563,7.471419083,5.141829056,6.824128627,3.823731318,8.500222112,124.5557527,3.698437849,3.320918149,10.38238226,3.829039655,8.690866353,3.098783229,5.84035464,3.737144618,5.928739475,4.431016557
ENSG00000184205.14,24.69195836,19.9470163,38.55352434,20.43617563,25.25975891,15.20704532,7.397249837,16.26374397,13.8363721,70.50550714,9.633189317,9.70608466,16.3960608,28.32925913,8.567104827,25.63471454,25.94610497,8.761819375,24.34295931,92.94625009,7.929164316,12.24677784,75.41864715,12.39416446,19.72897748,7.266100728,7.666857461,20.80127421,8.175528376,22.45141209,34.88335234,27.53866967,12.59042866
ENSG00000182195.7,38.07785438,33.55209343,67.1130714,24.15671963,117.3831722,34.56444471,4.537373186,2.152734403,30.22973269,66.51508637,11.06034198,2.956622451,3.196429315,47.11771936,2.787764895,53.83470138,49.93831874,21.64031351,32.04554813,108.6383978,37.79335545,154.1741273,47.18515391,25.70994255,47.40877784,20.63780178,14.71773295,71.71982188,38.35055967,12.51079255,49.10557226,51.76035178,48.87446958
ENSG00000131721.4,0.025916798,0.008528758,0.011869722,0.00468427,0.004787848,0.479565763,0.293297751,0.471647826,0.177672263,0.004697176,0.960759632,0.004541734,0.006454665,0.064154507,0.007827052,0.95276739,0.005669343,0.041204009,0.095169189,0.004289504,0.000999989,0.000999989,0.007128993,0.244132351,11.62452968,1.583171274,0.020947045,0.721014411,0.010716861,0.519104936,0.003096774,0.002971866,0.000999989
ENSG00000102125.15,14.91961601,12.81930104,28.33731893,27.4873613,20.42478024,25.18491943,18.73763866,52.54828332,27.72252599,31.95267273,19.19505264,24.77905111,30.71247976,29.53357921,27.31040602,29.51692395,14.51655903,26.45970578,20.26327302,20.47033624,15.86680752,25.92908016,20.99055345,25.43133588,12.64618476,13.90183766,20.12431439,33.07112,27.6346963,22.58959264,40.96137101,20.80641758,26.17900547
ENSG00000182916.7,8.124252421,5.117642208,21.31655955,5.69700602,1.657553283,1.516975252,0.439850337,0.04773976,2.138637915,46.52130977,2.147672509,1.834434713,0.456455641,62.8278431,1.654348432,17.82861303,3.432723965,1.272395548,3.042647983,115.3250029,0.453735705,2.256847662,0.673259099,1.415880612,0.928214657,0.643972963,1.417726075,22.58041349,1.281098676,1.102048869,3.43841898,4.171408306,1.194126433
ENSG00000123728.9,13.34637197,11.75714989,14.61248563,11.76739346,8.076283009,15.63072257,16.17311433,19.56880553,15.78473565,11.32762045,13.14226955,16.66656713,15.14523665,14.82421423,15.17027857,17.9691666,6.434855691,18.57825465,12.99058952,11.18084313,2.150540637,23.47285271,16.02708703,11.80211928,5.441792097,17.95687779,15.75852108,24.1508155,7.821574284,10.5136234,11.75442151,15.43169811,12.136704
ENSG00000160211.15,36.17016105,31.58307534,39.92402321,28.82730977,57.91162796,140.9667421,26.3604987,86.58132473,181.4634628,28.50118731,52.47709793,33.83264584,39.55124202,40.07014961,35.53372843,38.87634762,23.34219902,148.2810247,22.179018,36.43882001,33.14523867,61.76638552,74.03865909,66.92953572,39.62743903,29.02709909,96.38152285,40.7915946,50.95868063,65.76147599,44.76121514,34.72883211,47.69585073
ENSG00000171155.7,20.70743678,19.81699297,21.3668852,23.98431761,23.52607028,28.46930984,17.87935905,17.52583489,18.60896444,12.17695981,27.85540788,38.43129646,13.01146121,19.28821077,34.95846484,16.94330871,25.38973172,24.70047463,19.85600129,29.42522923,7.580566845,29.7447103,18.87434726,21.56156239,19.7451692,15.45075901,15.03269206,18.11107153,16.21771605,15.81683223,11.91130689,22.90050237,22.53926364
ENSG00000147383.10,17.75333017,19.16273924,20.42387223,21.0067489,18.33578543,22.79334394,31.07469127,9.863411831,33.00332987,23.71147008,18.34830579,34.04673911,17.64006853,21.55152385,32.13811405,30.8157521,18.62744504,24.41431116,16.28881127,19.37260234,14.84557733,32.71459792,44.77966825,26.94070753,18.98081436,13.85373526,35.83156366,41.85128457,14.29913608,21.90833447,17.78700456,18.50542349,20.70152494
ENSG00000168939.10,0.425638665,0.34666115,0.37991363,0.301579132,0.316757294,0.529649235,0.134818278,0.899481161,0.360527421,0.911678791,0.398290908,0.364020992,0.108272869,0.726945601,0.382560528,0.590417076,0.217254813,0.583245356,0.472307773,0.822512336,0.15281794,0.376831223,0.739398684,0.335745024,0.36895245,0.610191796,0.225314195,0.861008867,0.225434445,0.312153278,0.220032746,0.367760477,0.206001408
ENSG00000102181.19,26.21580154,23.65254159,44.25498951,21.42008538,16.79185895,30.46298234,27.72770763,18.67316262,17.09502643,71.39024637,13.24710451,10.96906377,12.16143911,54.26430855,10.92286894,22.96029026,16.29100812,13.12094955,34.54618606,43.53489643,34.31421765,15.97010437,33.54144458,10.39637798,8.198892107,29.26782218,11.5126027,25.99027511,30.47490391,35.79151084,19.86929476,42.06517573,15.60044268
ENSG00000165182.10,0.100694507,0.10502294,0.061608936,0.046526436,0.122439534,0.087284989,0.049955781,0.163499932,0.111833195,0.101105606,0.065618334,0.03860415,0.035090727,0.106533792,0.038414436,0.068058625,0.05236315,0.079333356,0.049432874,0.067403945,0.049863522,0.05350003,0.098419142,0.044276745,0.151164164,0.083161933,0.063400986,0.030999742,0.071755155,0.040120971,0.090032415,0.025507039,0.049750201
ENSG00000147400.8,56.19195367,54.05909252,49.9771648,49.2530354,72.04066354,59.55746504,25.45862514,13.31936093,55.99958256,67.59738805,33.66107587,48.37526729,20.1959743,98.28317673,43.35090355,65.83563499,46.44902637,41.99463039,53.37824366,64.41027795,30.67987696,98.00751055,56.70091489,46.6654474,48.2980676,29.7230375,42.63922799,68.94146256,86.68017608,36.46237566,38.80094573,63.92846189,60.89042621
ENSG00000165175.15,28.53938281,36.71475749,41.6361444,33.9924258,18.52207576,40.14349435,41.80927854,37.42338741,31.95421598,72.95279359,31.73421234,34.87171934,13.10871702,46.37242064,38.43024872,50.73052263,28.95601571,31.65236718,14.87619314,23.92985697,13.0783651,21.94107899,56.4240129,37.37181944,22.43667719,32.33006764,28.65224616,90.76096228,50.63201608,24.38065237,21.11175969,22.45058768,34.53130406
ENSG00000182890.4,1.513085716,1.783386527,1.257397812,0.854321051,0.806042077,1.25067644,4.747459995,0.963937289,0.847389813,2.719564537,0.901531984,0.685164625,0.341905391,0.980825517,0.643939185,2.13454206,1.039085855,0.743211626,2.40444017,0.606763783,1.070320671,1.608481492,1.900043813,0.645193092,2.521888005,1.297487773,0.739073262,4.471007605,1.729821768,6.261574396,0.253257619,0.864101123,1.215365805
ENSG00000172465.13,30.76577378,28.5888809,51.55902659,19.33637783,27.65115293,19.07739331,14.10573899,15.57607366,13.85715801,45.99864678,14.2951852,20.19978274,6.255984649,37.74252222,19.18679706,12.82158919,35.6509397,11.30273732,21.06053947,57.84016691,13.94643361,56.33260099,45.60816598,20.69447956,4.575670285,11.49576624,9.943938401,15.54091993,12.40547776,16.28610181,17.82081282,19.65451789,17.69541933
ENSG00000169057.19,14.26194319,14.74582417,20.65512756,18.79507866,15.8764246,15.2561011,8.894383834,42.77899896,16.41070149,15.30046919,21.13473886,12.91471847,18.39732113,12.71782218,13.39226297,21.06973051,17.39721147,22.18270548,14.17258165,18.77238986,17.07759617,17.14506404,14.7767809,15.98087589,19.02151467,26.3942636,15.99171309,21.3905252,10.5856668,24.99806872,23.79795138,15.96055144,14.25275237
ENSG00000102384.13,0.613554547,0.482666637,2.773567651,1.139418767,0.288992157,3.165951864,1.099493898,5.323820289,5.503040406,1.166369092,3.224312085,4.928507187,3.222357835,2.455310756,4.56709747,5.709243665,0.497770352,5.330250422,0.780857986,0.288281464,0.476452207,4.231016168,1.108425883,3.590673634,2.736156499,0.616140118,4.581138922,11.56104577,0.361848521,4.165282654,1.708092473,1.886906026,1.585367817
ENSG00000133131.14,9.549695071,8.444218699,15.48564774,10.39363834,10.59121751,11.01234182,9.760891764,1.221112006,17.90666986,6.001641748,13.5829132,13.66284028,1.98735906,8.335101316,14.77368784,13.83099572,13.79294987,18.47047785,7.571831786,4.582256631,2.509870105,13.1559579,18.26253861,10.45089018,5.745782909,12.03586037,14.27365414,24.80054638,5.465907677,8.468344587,9.203409429,14.90411596,10.76976534
ENSG00000158352.15,4.286645319,4.014387863,1.862216981,1.638900421,9.451942921,2.886002155,0.486929578,1.325672199,1.559496782,3.11319603,2.745498706,4.610487738,0.295996675,2.479254299,3.945906552,1.879246673,0.894176268,2.58393379,6.318776135,2.102009972,0.856906551,1.593506786,0.446159942,1.266867261,1.50174649,0.955331718,0.978389609,4.4009043,2.232983327,2.705325773,0.725996909,1.153249484,1.221608809
ENSG00000232119.7,31.76779248,28.5358606,52.24220405,43.30390436,34.88512259,49.99795952,43.53523152,36.06465476,50.44110324,30.71721306,44.56940819,70.20391576,76.36484733,43.83554555,66.65567333,60.98615086,36.49456974,53.03038287,32.49483654,43.06641482,27.72791141,59.67258757,41.82399012,49.10772461,44.42977625,31.19232464,51.61246359,49.45004744,28.21480086,42.5629615,52.97100708,53.60692547,44.70698632
ENSG00000008086.10,2.898051972,3.190852349,1.797164829,2.390735705,1.813424254,2.131089523,0.671760064,1.662629565,1.68213773,3.404414926,2.568480021,1.14443418,0.252362227,1.528990518,1.137047977,2.844514154,3.388248286,2.952695585,3.571843146,2.475167336,0.4016826,2.220985079,1.274873596,2.241151008,3.37828532,1.305051888,1.633899902,3.40109664,2.777793246,1.471350275,1.273734843,0.999596682,3.295985507
ENSG00000102401.19,33.51452905,30.46164406,39.54669877,30.24085508,135.8101528,27.5575164,8.071711101,21.03614919,22.94604685,60.04993163,18.20387773,29.27947497,12.85744387,46.15865472,24.31537023,27.08638411,43.05362645,18.76461074,32.47585375,58.95732036,17.21434912,40.22762557,56.40844109,21.95877274,8.636871632,43.27634062,14.23279637,36.49178963,21.40979786,30.44501744,18.97210532,30.00800546,29.88080053
ENSG00000157625.15,8.546636466,9.133616568,6.093544479,6.033202573,6.022869368,7.817921156,7.509414607,18.81249116,7.536167547,5.8745911,11.83405076,8.826079859,3.853289749,6.879326844,7.813074503,6.463290685,14.27321711,16.40569158,7.370970728,4.355789721,2.443275425,9.920175261,5.021001328,6.394172348,3.670187111,9.41637642,7.365722944,9.681294733,7.023091267,8.336841327,6.928277712,5.127051083,10.5191395
ENSG00000269313.5,6.304605811,8.407117558,2.755035815,7.948101145,11.15986811,10.81717529,14.30087453,1.136439673,4.131811951,3.484561802,7.24357875,7.062660323,1.332360179,2.963502817,5.377471487,2.221022874,10.49875965,5.155049945,6.380104402,3.912493874,1.35691538,7.511787815,2.557785591,12.06500024,0.45280568,17.80452858,2.612729731,2.050960917,12.23559929,1.661181749,5.24293603,1.960853119,9.616603398
ENSG00000156709.13,34.50978105,45.03177162,28.20335688,23.62902082,22.90030831,32.40491437,77.61341269,19.51385513,27.32919541,21.41022979,29.89528619,58.11430376,49.86528176,23.10227696,55.080544,43.00669586,38.47617763,31.21741446,48.23906829,23.94405013,30.39894557,55.06401791,80.4911924,35.4292022,24.77559997,90.32761832,28.38176651,65.83121866,125.9880622,41.00759255,43.68076312,27.85186597,35.46608148
ENSG00000126768.12,39.02211912,45.93357107,65.4762125,58.97134178,39.66430477,72.31888501,50.61629488,26.36761985,69.7411692,53.88846669,59.84872495,83.37918096,92.94339741,59.96104744,83.7700722,94.01081291,72.89798085,51.58999071,37.38800993,71.70799755,25.50508455,94.75709983,104.5092639,76.95153502,97.80877656,55.6871986,53.89958228,93.44204868,57.61445851,51.40911791,66.02843847,51.61032132,61.5892307
ENSG00000174010.9,3.591334052,3.546196976,5.044133291,1.969377136,2.889183438,2.126303971,1.906475507,7.866205961,2.74269355,3.01021558,2.762911084,2.571211799,1.291019842,2.264658125,2.014717323,4.15923365,2.809549934,3.783074708,2.380617342,5.320584572,1.7923561,2.376810913,4.10553347,1.539687751,12.91415823,2.823446672,1.645603188,4.361123966,1.283452254,3.012362929,3.505669404,2.261981104,1.607244046
ENSG00000158301.18,9.260406973,7.913698493,6.774612651,5.314357368,11.33306567,3.332425271,2.768397315,0.904477136,3.696906646,14.69897022,2.077947917,1.795800305,0.367823031,10.23870495,1.722658866,15.66150295,9.044379385,2.457219222,6.60941551,32.41256492,4.099873754,2.989365646,5.311613376,2.672841046,5.962231448,5.266692372,2.346076677,12.35137713,4.273641507,5.913270968,7.519212752,8.858727386,3.341572127
ENSG00000165704.14,24.01669924,25.13654854,30.32451601,32.09408099,26.36753936,37.41201402,23.93313996,46.41907613,60.59228791,17.69990398,37.25280444,52.15142523,48.28380161,23.87349389,49.29584882,42.20649133,22.91859307,51.1231969,25.73922975,55.19893823,10.66229561,62.90805377,43.98829084,41.4960772,19.01192762,65.69388347,45.37349624,31.24167718,20.28441334,30.78317669,32.21561227,26.72309878,22.41552636
ENSG00000233382.6,1.775863767,1.49453396,1.324694708,1.363266766,2.538759132,1.365769182,1.086181066,3.680141967,1.636055495,2.111305028,1.34237608,1.480373543,1.981446844,1.835345581,1.759597854,2.403345181,1.529859486,1.41607502,1.700708503,2.500048585,0.678048657,0.840167191,1.636491204,1.386075832,0.771902085,1.66261827,1.240077489,3.471117013,1.393784771,0.873931855,2.409713232,0.928752299,1.225372366
ENSG00000155959.10,28.51336598,28.2504892,42.33910801,25.22041589,28.23477869,41.82158174,20.93662497,32.10399728,52.23207255,73.0222401,26.22959677,50.37517574,37.23943946,82.61808828,45.11603607,55.49331167,36.52695461,36.88726432,29.98810773,46.40993601,14.9762402,57.4089596,31.26250046,36.62469176,29.43715357,30.45329779,41.69187759,62.00015856,18.11631361,34.93581421,39.77036907,26.68474809,26.84159995
ENSG00000173275.12,2.432998073,1.700512132,2.825783342,2.29162597,2.431000613,2.473982068,0.891147466,2.251102806,2.003636473,3.162055771,2.459971052,1.83318237,0.776911684,3.33912271,1.730650108,3.958044966,1.970895659,3.026575769,3.24087536,2.598028498,1.235768169,3.229341325,3.242611112,1.632646975,2.631563456,1.407757347,1.326513688,4.57096889,2.575478348,2.808282266,2.011970507,1.998617776,1.93911448
ENSG00000184194.5,0.884805128,0.695741876,3.78852403,1.552731131,1.090892868,0.928019173,0.129544335,1.625458817,1.051527923,21.27024166,0.65451293,0.449438765,0.167363311,12.57660116,0.510211107,7.366914918,0.647901373,0.794810545,0.862968405,11.60391342,0.487364664,1.228498379,0.517767781,1.244265488,1.65526382,0.199109534,0.421225069,5.860809725,2.323119889,1.299866975,2.059384617,3.333806157,0.591007271
ENSG00000165288.10,2.372973992,1.999359331,2.176343788,2.365583647,1.802854978,2.923775086,1.129122374,15.81194016,3.189387111,3.052797678,4.375492581,3.94548708,1.850086132,1.794256847,3.90435483,9.503358926,1.739659522,6.211100242,2.853679687,1.967838527,0.875548765,5.916086584,0.851324284,2.372908096,11.95756135,2.288572421,3.025513982,5.280959217,1.448028722,2.5602289,1.687610754,1.388459649,2.037262531
