sample,chrX_non_escaping_promoter_CpG_islands_median_beta,autosome_median_beta,XIST_TPM,Classification,Secondary_Class
TCGA-EJ-5498-01,0.037621884,0.067040927,0.081001925,PRAD,
TCGA-BJ-A0ZB-01,0.042946675,0.068154626,0.071001829,THCA,
TCGA-EJ-A7NJ-01,0.042644628,0.064803398,0.190994103,PRAD,
TCGA-CV-7103-01,0.032987883,0.058884666,0.000999989,HNSC,
TCGA-T2-A6WZ-01,0.043568212,0.080980667,0.000999989,HNSC,
TCGA-77-8148-01,0.035014978,0.059106808,0.000999989,LUSC,
TCGA-WE-A8K1-06,0.040189079,0.073345568,0.041000917,SKCM,
TCGA-MZ-A5BI-01,0.042155468,0.071487007,0.000999989,HNSC,
TCGA-B2-5641-01,0.046469317,0.075874879,0.010999639,KIRC,
TCGA-WC-A888-01,0.0360566,0.059351438,0.000999989,UVM,
TCGA-4L-AA1F-01,0.033152789,0.05896926,1.000970877,PRAD,
TCGA-HC-A9TH-01,0.029856928,0.054322602,0.000999989,PRAD,
TCGA-BJ-A0YZ-01,0.041819457,0.070211796,0.000999989,THCA,
TCGA-CI-6621-01,0.046666808,0.075712696,0.251007086,READ,
TCGA-DX-A23Z-01,0.040236865,0.058010011,0.000999989,SARC,
TCGA-KQ-A41N-01,0.040655567,0.059876636,0.21099782,BLCA,
TCGA-55-8620-01,0.061390867,0.100260952,0.340989684,LUAD,
TCGA-78-7536-01,0.068457061,0.095821096,0.000999989,LUAD,
TCGA-D3-A8GC-06,0.044335244,0.085737466,0.081001925,SKCM,
TCGA-CN-6997-01,0.039131277,0.061762759,0.000999989,HNSC,
TCGA-VQ-A91D-01,0.04218426,0.10663473,0.000999989,STAD,
TCGA-A3-3367-01,0.03720655,0.070332897,0.061001985,KIRC,
TCGA-D3-A2J7-06,0.045078215,0.086884454,0.000999989,SKCM,
TCGA-HT-7620-01,0.044315994,0.083639829,0.061001985,LGG,
TCGA-EL-A3CO-01,0.039945918,0.075794045,0.000999989,THCA,
TCGA-J4-A67T-01,0.033080399,0.053528349,0.201004541,PRAD,
TCGA-DU-7292-01,0.040079183,0.076012232,0.130996484,LGG,
TCGA-SQ-A6I6-01,0.034222689,0.047631036,0.451000207,PCPG,
TCGA-WX-AA46-01,0.036767979,0.065846092,0.121001765,LIHC,
TCGA-CA-6715-01,0.046961956,0.072114198,0.000999989,COAD,
TCGA-EJ-A46H-01,0.033525608,0.056656522,0.010999639,PRAD,
TCGA-E7-A5KF-01,0.041528748,0.059555849,0.061001985,BLCA,
TCGA-94-7557-01,0.037613681,0.062053044,0.100998096,LUSC,
TCGA-QH-A6CZ-01,0.042249819,0.077577849,0.050998549,LGG,
TCGA-77-A5GB-01,0.044268424,0.075877055,0.000999989,LUSC,
TCGA-FC-A6HD-01,0.032503079,0.060493901,0.000999989,PRAD,
TCGA-D7-6521-01,0.042750324,0.086006725,0.000999989,STAD,
TCGA-VQ-A923-01,0.037886782,0.182250342,0.000999989,STAD,
TCGA-ZC-AAAA-01,0.03765421,0.065364876,0.000999989,THYM,
TCGA-CM-6676-01,0.048813148,0.084389912,0.010999639,COAD,
TCGA-GJ-A3OU-01,0.044672997,0.098707928,0.000999989,LIHC,
TCGA-TM-A84I-01,0.031805766,0.050524965,0.090999347,LGG,
TCGA-BP-4807-01,0.019879391,0.05783452,0.171003766,KIRC,
TCGA-X7-A8D8-01,0.035648066,0.058304926,0.641001661,THYM,
TCGA-ED-A7XO-01,0.036394661,0.061291416,0.181004817,LIHC,
TCGA-XJ-A9DI-01,0.033309622,0.061213059,0.050998549,PRAD,
TCGA-R5-A7O7-01,0.047028822,0.085246826,0.201004541,STAD,
TCGA-X9-A973-01,0.039065736,0.056590443,0.041000917,SARC,
TCGA-A3-3306-01,0.018865852,0.055278923,0.010999639,KIRC,
TCGA-HT-8106-01,0.041976275,0.074715762,0.150997859,LGG,
TCGA-ZG-A9ND-01,0.030856224,0.057241575,0.000999989,PRAD,
TCGA-B9-4617-01,0.020120682,0.054156553,0.160996363,KIRP,
TCGA-06-2559-01,0.015069852,0.043460865,0.401007187,GBM,
TCGA-ZF-AA5P-01,0.041621596,0.07182303,0.220997201,BLCA,
TCGA-LN-A49Y-01,0.033006992,0.04868576,0.11099757,ESCA,
TCGA-DJ-A3VB-01,0.033576579,0.055247073,0.000999989,THCA,
TCGA-3Z-A93Z-01,0.028007225,0.047757612,0.190994103,KIRC,
TCGA-2G-AAFN-01,0.036273856,0.073333595,0.181004817,TGCT,TGCT-NS
TCGA-S9-A6TV-01,0.037196158,0.061878039,0.21099782,LGG,
TCGA-CC-A3MB-01,0.036177734,0.067696347,0.130996484,LIHC,
TCGA-FP-8211-01,0.039433921,0.065750056,0.000999989,STAD,
TCGA-BA-A4IH-01,0.044504057,0.069292247,0.000999989,HNSC,
TCGA-F7-A61V-01,0.041011852,0.07013814,0.000999989,HNSC,
TCGA-79-5596-01,0.038285155,0.062486988,0.000999989,LUSC,
TCGA-CJ-4894-01,0.0203739,0.064096516,0.100998096,KIRC,
TCGA-D6-6516-01,0.052672847,0.090089378,0.000999989,HNSC,
TCGA-AD-6888-01,0.04798929,0.079992805,0.081001925,COAD,
TCGA-CV-A6K2-01,0.100398458,0.077657515,0.050998549,HNSC,
TCGA-22-4593-01,0.04280973,0.066057251,2.120934401,LUSC,
TCGA-2L-AAQE-01,0.038709319,0.062026409,0.291001804,PAAD,
TCGA-ZG-A9KY-01,0.035454429,0.084987892,0.090999347,PRAD,
TCGA-DK-A3IV-01,0.038566129,0.069002291,0.000999989,BLCA,
TCGA-AD-6890-01,0.045677244,0.081499665,0.000999989,COAD,
TCGA-WB-A80N-01,0.036064059,0.05447919,0.220997201,PCPG,
TCGA-V1-A9Z8-01,0.032088049,0.069572507,0.000999989,PRAD,
TCGA-19-4065-09,0.043952342,0.069722956,2.326063719,GBM,
TCGA-BB-4224-01,0.057126559,0.081742607,0.861008867,HNSC,
TCGA-NI-A4U2-01,0.036417725,0.05674147,0.000999989,LIHC,
TCGA-05-4415-01,0.067723458,0.099842775,0.000999989,LUAD,
TCGA-GN-A8LN-01,0.036393764,0.05550061,0.000999989,SKCM,
TCGA-21-1075-01,0.015992826,0.050642618,0.000999989,LUSC,
TCGA-HC-7209-01,0.03518598,0.064357737,0.300992616,PRAD,
TCGA-VD-A8K7-01,0.033456131,0.053131602,0.000999989,UVM,
TCGA-EJ-A46G-01,0.034731178,0.058679282,0.141003219,PRAD,
TCGA-DD-A1ED-01,0.039884684,0.074896456,0.050998549,LIHC,
TCGA-DD-A4NL-01,0.041892877,0.070061201,0.27100662,LIHC,
TCGA-BP-4765-01,0.022770284,0.066986916,0.020999518,KIRC,
TCGA-XK-AAJR-01,0.032105679,0.054861352,0.010999639,PRAD,
TCGA-HT-A74H-01,0.039232867,0.068106807,0.081001925,LGG,
TCGA-FD-A3SQ-01,0.046883105,0.07587131,0.000999989,BLCA,
TCGA-BQ-5876-01,0.039974945,0.068641358,0.280991813,KIRP,
TCGA-VV-A829-01,0.040967281,0.067912792,1.111031715,LGG,
TCGA-AL-3473-01,0.016770723,0.055439914,0.030999742,KIRP,
TCGA-HT-7468-01,0.038206756,0.074196263,0.141003219,LGG,
TCGA-HT-A61B-01,0.040311931,0.067886764,0.061001985,LGG,
TCGA-HT-7616-01,0.039256985,0.083446028,0.000999989,LGG,
TCGA-DB-5280-01,0.04128774,0.087454214,0.130996484,LGG,
TCGA-66-2765-01,0.018000203,0.056852315,0.000999989,LUSC,
TCGA-HT-7475-01,0.03860053,0.067689366,0.081001925,LGG,
TCGA-RC-A6M3-01,0.071621091,0.074952345,0.000999989,LIHC,
TCGA-BB-8601-01,0.042691201,0.069374836,0.11099757,HNSC,
TCGA-OR-A5LT-01,0.035304079,0.05989451,0.171003766,ACC,
TCGA-BT-A20J-01,0.04775144,0.079396086,0.27100662,BLCA,
TCGA-FF-A7CX-01,0.043495395,0.090026296,0.010999639,DLBC,
TCGA-CM-5862-01,0.042453144,0.066938281,0.11099757,COAD,
TCGA-Z6-A8JE-01,0.048853655,0.085381887,0.081001925,ESCA,
TCGA-RP-A695-06,0.037023754,0.067153715,0.000999989,SKCM,
TCGA-HV-AA8V-01,0.041099329,0.066331629,0.000999989,PAAD,
TCGA-QH-A6CW-01,0.041133646,0.07957392,0.11099757,LGG,
TCGA-EJ-7786-01,0.040923835,0.073380753,0.000999989,PRAD,
TCGA-2Y-A9GT-01,0.038372149,0.09401789,0.010999639,LIHC,
TCGA-QK-A6IG-01,0.037890563,0.070421829,0.000999989,HNSC,
TCGA-DB-A75M-01,0.046805124,0.0734418,0.291001804,LGG,
TCGA-YL-A9WX-01,0.030042297,0.053442543,0.061001985,PRAD,
TCGA-B0-5399-01,0.039532655,0.068699286,0.000999989,KIRC,
TCGA-BP-5175-01,0.035552815,0.057465909,0.050998549,KIRC,
TCGA-TQ-A7RO-01,0.036219121,0.07855991,0.291001804,LGG,
TCGA-86-A4D0-01,0.081995845,0.11324965,0.010999639,LUAD,
TCGA-VQ-A8E7-01,0.040470236,0.073606204,0.050998549,STAD,
TCGA-R6-A6DN-01,0.034144646,0.068099467,0.850981692,ESCA,
TCGA-D5-6932-01,0.050859076,0.08196305,0.000999989,COAD,
TCGA-3N-A9WB-06,0.050574668,0.060022802,0.000999989,SKCM,
TCGA-BP-4338-01,0.026700079,0.080201941,0.050998549,KIRC,
TCGA-KL-8343-01,0.040605245,0.060381815,0.020999518,KICH,
TCGA-97-7937-01,0.082557233,0.112361332,0.260996072,LUAD,
TCGA-LN-A8HZ-01,0.038881378,0.064285992,0.000999989,ESCA,
TCGA-HI-7168-01,0.034978968,0.065195061,0.020999518,PRAD,
TCGA-DD-A3A3-01,0.03699287,0.059073783,0.000999989,LIHC,
TCGA-DU-A76L-01,0.046592476,0.068428836,0.171003766,LGG,
TCGA-V1-A8MJ-01,0.03985508,0.072036587,0.000999989,PRAD,
TCGA-GU-A764-01,0.045292847,0.072722456,0.030999742,BLCA,
TCGA-DH-A669-09,0.034079467,0.074045857,0.000999989,LGG,
TCGA-B0-4718-01,0.037670469,0.071261538,0.550990748,KIRC,
TCGA-BQ-7051-01,0.03629987,0.058120256,0.000999989,KIRP,
TCGA-DB-5273-01,0.042269135,0.087574634,0.090999347,LGG,
TCGA-CZ-5466-01,0.031730203,0.05677859,0.201004541,KIRC,
TCGA-XU-A930-01,0.036577629,0.08029127,0.141003219,THYM,
TCGA-CN-6995-01,0.040117801,0.07044515,0.041000917,HNSC,
TCGA-ER-A42H-01,0.044287996,0.072778356,0.000999989,SKCM,
TCGA-DX-AB3C-01,0.035286948,0.044771517,0.280991813,SARC,
TCGA-R3-A69X-01,0.032679845,0.05561626,0.11099757,BLCA,
TCGA-63-A5MB-01,0.041911796,0.056407431,0.000999989,LUSC,
TCGA-SP-A6QC-01,0.03705123,0.056499733,0.000999989,PCPG,
TCGA-EM-A2CN-01,0.041624857,0.062469355,0.090999347,THCA,
TCGA-WC-A87U-01,0.03256724,0.053723526,0.030999742,UVM,
TCGA-G5-6641-01,0.047701026,0.079204932,0.010999639,READ,
TCGA-VQ-A91Q-01,0.034430735,0.063192524,0.030999742,STAD,
TCGA-CN-4725-01,0.04719128,0.077498055,0.000999989,HNSC,
TCGA-CV-5439-01,0.047652752,0.08117813,0.000999989,HNSC,
TCGA-HC-A6AS-01,0.031336333,0.05792508,0.311002913,PRAD,
TCGA-5K-AAAP-01,0.034929128,0.062076969,0.190994103,THYM,
TCGA-D5-6541-01,0.036948122,0.064647893,0.130996484,COAD,
TCGA-BP-4799-01,0.023516678,0.075399445,0.371002291,KIRC,
TCGA-2L-AAQI-01,0.033288979,0.060081992,0.010999639,PAAD,
TCGA-CV-7415-01,0.042533323,0.071559105,0.000999989,HNSC,
TCGA-A6-6653-01,0.044700383,0.088795442,0.000999989,COAD,
TCGA-HD-A633-01,0.040178141,0.066010842,0.000999989,HNSC,
TCGA-ZN-A9VV-01,0.042583635,0.059493373,0.100998096,MESO,
TCGA-G3-A25X-01,0.045198037,0.091239309,0.000999989,LIHC,
TCGA-CJ-4885-01,0.021199718,0.063562251,0.150997859,KIRC,
TCGA-BR-6565-01,0.040715285,0.072919401,0.000999989,STAD,
TCGA-CH-5741-01,0.036581228,0.056760971,0.000999989,PRAD,
TCGA-OD-A75X-06,0.037634822,0.067437568,0.320989943,SKCM,
TCGA-DD-A73A-01,0.039267672,0.071752672,0.330999284,LIHC,
TCGA-HC-7738-01,0.039168383,0.063570148,0.010999639,PRAD,
TCGA-EL-A3D1-01,0.038437244,0.0640277,0.010999639,THCA,
TCGA-TS-A8AF-01,0.038637542,0.062967991,0.000999989,MESO,
TCGA-DM-A28A-01,0.040007311,0.066237583,0.000999989,COAD,
TCGA-XV-A9W2-01,0.035944227,0.059510428,0.171003766,SKCM,
TCGA-VP-A875-01,0.040553768,0.062344019,0.000999989,PRAD,
TCGA-5P-A9K6-01,0.032688643,0.056872421,0.000999989,KIRP,
TCGA-KK-A59Y-01,0.036945607,0.060158958,0.251007086,PRAD,
TCGA-D3-A1Q3-06,0.041606354,0.111621444,0.000999989,SKCM,
TCGA-FD-A3SN-01,0.039949065,0.069971469,0.000999989,BLCA,
TCGA-94-8491-01,0.046981839,0.088331876,0.041000917,LUSC,
TCGA-SX-A7SO-01,0.036530782,0.058586936,0.000999989,KIRP,
TCGA-G9-6339-01,0.035331004,0.057186351,0.000999989,PRAD,
TCGA-G3-A25V-01,0.043287301,0.078211704,0.150997859,LIHC,
TCGA-93-A4JP-01,0.056625361,0.081267334,0.010999639,LUAD,
TCGA-BR-A4IV-01,0.039634174,0.0772403,0.050998549,STAD,
TCGA-BB-7864-01,0.035497445,0.0602523,0.000999989,HNSC,
TCGA-XF-A9ST-01,0.047037067,0.084227843,0.100998096,BLCA,
TCGA-G7-6795-01,0.041408307,0.061787899,0.050998549,KIRP,
TCGA-B0-5117-01,0.036254802,0.057384527,0.000999989,KIRC,
TCGA-33-AASD-01,0.03758261,0.059328997,0.010999639,LUSC,
TCGA-78-8660-01,0.06676634,0.110082502,0.010999639,LUAD,
TCGA-AB-2984-03,0.040620686,0.088501036,0.000999989,LAML,
TCGA-EE-A2A2-06,0.035425072,0.061940106,0.340989684,SKCM,
TCGA-HT-7469-01,0.041370781,0.069055732,0.171003766,LGG,
TCGA-HC-7745-01,0.040050268,0.070949588,0.340989684,PRAD,
TCGA-D3-A5GS-06,0.039162399,0.056021532,0.11099757,SKCM,
TCGA-EE-A2GC-06,0.043435478,0.081268178,0.100998096,SKCM,
TCGA-FG-A4MW-01,0.037233049,0.067454365,0.11099757,LGG,
TCGA-AB-2990-03,0.031893372,0.074243607,0.000999989,LAML,
TCGA-S9-A6WO-01,0.037650276,0.068957938,0.000999989,LGG,
TCGA-A3-3324-01,0.018199141,0.054999769,0.11099757,KIRC,
TCGA-SC-A6LR-01,0.041035623,0.063271624,0.000999989,MESO,
TCGA-CV-7091-01,0.035851274,0.059133065,0.081001925,HNSC,
TCGA-4Z-AA86-01,0.039557779,0.071386077,0.000999989,BLCA,
TCGA-AB-2963-03,0.03636836,0.055181783,0.000999989,LAML,
TCGA-41-2571-01,0.01897346,0.058421179,0.160996363,GBM,
TCGA-DW-7838-01,0.039422472,0.06242417,0.041000917,KIRP,
TCGA-BR-4267-01,0.023289977,0.072799839,0.041000917,STAD,
TCGA-G9-A9S4-01,0.035552353,0.059599832,0.000999989,PRAD,
TCGA-HU-A4HB-01,0.0421994,0.094154256,0.000999989,STAD,
TCGA-K1-A6RT-01,0.038953059,0.070980346,0.000999989,SARC,
TCGA-EE-A3JA-06,0.037388539,0.062531594,0.000999989,SKCM,
TCGA-F7-A50I-01,0.038481668,0.068832503,0.340989684,HNSC,
TCGA-GL-8500-01,0.032007391,0.052964603,0.000999989,KIRP,
TCGA-77-A5G8-01,0.037502388,0.061675494,0.000999989,LUSC,
TCGA-BR-8676-01,0.038381529,0.221595137,0.000999989,STAD,
TCGA-LN-A49X-01,0.039387966,0.066568834,0.300992616,ESCA,
TCGA-F4-6569-01,0.046631868,0.083819904,0.090999347,COAD,
TCGA-2G-AAGM-01,0.033642786,0.057604133,0.160996363,TGCT,TGCT-NS
TCGA-ZF-AA54-01,0.035830744,0.063376554,0.181004817,BLCA,
TCGA-W2-A7HC-01,0.038165403,0.055246088,0.11099757,PCPG,
TCGA-05-4397-01,0.015755862,0.064132447,0.000999989,LUAD,
TCGA-G3-AAV5-01,0.03635991,0.079601869,0.000999989,LIHC,
TCGA-QH-A6XC-01,0.042966961,0.07139068,0.280991813,LGG,
TCGA-EE-A3JI-06,0.041404476,0.119162029,0.000999989,SKCM,
TCGA-RY-A840-01,0.043574162,0.071327623,0.480997066,LGG,
TCGA-DU-A7TD-01,0.038461138,0.056382941,0.061001985,LGG,
TCGA-XM-AAZ1-01,0.033424479,0.058362274,0.240999156,THYM,
TCGA-BA-A6DI-01,0.031657335,0.056784062,0.000999989,HNSC,
TCGA-EE-A3JE-06,0.040861769,0.074047522,0.000999989,SKCM,
TCGA-B4-5843-01,0.039707389,0.063972291,0.11099757,KIRC,
TCGA-TN-A7HI-01,0.042724751,0.072280029,0.000999989,HNSC,
TCGA-CF-A9FM-01,0.034798753,0.048206262,0.000999989,BLCA,
TCGA-DX-A3M2-01,0.042097365,0.070003235,0.000999989,SARC,
TCGA-92-8064-01,0.043758363,0.078425378,0.090999347,LUSC,
TCGA-CI-6623-01,0.042678787,0.069696382,0.141003219,READ,
TCGA-L5-A4OU-01,0.04363783,0.091333903,0.010999639,ESCA,
TCGA-CV-A45O-01,0.039152442,0.072385445,0.171003766,HNSC,
TCGA-73-4677-01,0.026756511,0.06552557,0.000999989,LUAD,
TCGA-QH-A86X-01,0.035166791,0.06961757,0.071001829,LGG,
TCGA-MP-A4TC-01,0.064505535,0.096048369,0.330999284,LUAD,
TCGA-G3-A3CI-01,0.040989676,0.066163761,0.121001765,LIHC,
TCGA-DQ-7590-01,0.032978637,0.067585397,0.041000917,HNSC,
TCGA-IQ-A6SH-01,0.046276042,0.072431547,0.000999989,HNSC,
TCGA-DD-AACV-01,0.042610368,0.059238982,0.000999989,LIHC,
TCGA-DX-AB36-01,0.031434393,0.048542294,0.000999989,SARC,
TCGA-CH-5764-01,0.035514414,0.064377248,0.410997066,PRAD,
TCGA-B1-A47N-01,0.040407312,0.055891607,0.010999639,KIRP,
TCGA-EJ-5531-01,0.039882122,0.071177929,0.061001985,PRAD,
TCGA-QR-A70K-01,0.037287893,0.052480228,0.000999989,PCPG,
TCGA-CG-4441-01,0.042207431,0.08091634,0.000999989,STAD,
TCGA-OR-A5JK-01,0.036315962,0.058424012,0.160996363,ACC,
TCGA-IB-A6UF-01,0.043717183,0.079953103,0.010999639,PAAD,
TCGA-14-0789-01,0.017553795,0.055243478,0.300992616,GBM,
TCGA-UY-A9PF-01,0.036062312,0.058828151,0.000999989,BLCA,
TCGA-14-0787-01,0.017117029,0.058505072,0.350989554,GBM,
TCGA-GV-A3QG-01,0.039334416,0.074234306,0.000999989,BLCA,
TCGA-XR-A8TE-01,0.041208104,0.062200165,0.000999989,LIHC,
TCGA-EB-A85I-01,0.036407673,0.064105647,0.010999639,SKCM,
TCGA-TS-A8AS-01,0.040008631,0.070458548,0.000999989,MESO,
TCGA-AA-3502-01,0.044068237,0.068443409,0.041000917,COAD,
TCGA-VQ-A8PJ-01,0.040733694,0.061586434,0.081001925,STAD,
TCGA-CJ-5682-01,0.040525893,0.072910351,0.000999989,KIRC,
TCGA-VQ-A8E0-01,0.034980728,0.060398277,0.251007086,STAD,
TCGA-MP-A4TE-01,0.087445278,0.111948799,0.300992616,LUAD,
TCGA-EB-A1NK-01,0.043199834,0.065482733,0.041000917,SKCM,
TCGA-38-A44F-01,0.091027627,0.126536447,0.11099757,LUAD,
TCGA-DD-AAD2-01,0.038772781,0.066949779,0.000999989,LIHC,
TCGA-2H-A9GL-01,0.043321809,0.081122115,0.010999639,ESCA,
TCGA-DT-5265-01,0.046379444,0.084356188,0.27100662,READ,
TCGA-66-2737-01,0.023049537,0.075653048,0.000999989,LUSC,
TCGA-63-7020-01,0.032418779,0.058059149,0.000999989,LUSC,
TCGA-CH-5754-01,0.041271364,0.069243497,0.090999347,PRAD,
TCGA-EE-A20H-06,0.038814808,0.065488081,0.550990748,SKCM,
TCGA-CM-6169-01,0.045182404,0.075368532,0.480997066,COAD,
TCGA-2Z-A9JE-01,0.033902214,0.054328217,0.000999989,KIRP,
TCGA-66-2793-01,0.017297872,0.054793287,0.000999989,LUSC,
TCGA-4Z-AA7R-01,0.030352004,0.048986094,0.311002913,BLCA,
TCGA-2J-AABO-01,0.041846913,0.075558196,0.141003219,PAAD,
TCGA-S9-A6UB-01,0.043950673,0.088676442,0.571014783,LGG,
TCGA-HT-7473-01,0.037223598,0.067231012,0.000999989,LGG,
TCGA-B3-3925-01,0.020071738,0.06005419,0.010999639,KIRP,
TCGA-DK-AA6T-01,0.034394299,0.060811068,0.150997859,BLCA,
TCGA-B0-4698-01,0.034640192,0.063784404,0.071001829,KIRC,
TCGA-SX-A7SR-01,0.03532677,0.05369377,0.000999989,KIRP,
TCGA-CC-5261-01,0.039784536,0.086581808,0.190994103,LIHC,
TCGA-2A-A8W1-01,0.035550746,0.058242721,0.090999347,PRAD,
TCGA-UF-A71B-01,0.033792754,0.060044879,0.000999989,HNSC,
TCGA-DX-AB2L-01,0.028791051,0.04781692,0.000999989,SARC,
TCGA-EJ-8468-01,0.037902444,0.070764658,0.000999989,PRAD,
TCGA-G3-AAV2-01,0.053402221,0.075120306,0.000999989,LIHC,
TCGA-AA-3663-01,0.044348332,0.097454569,0.100998096,COAD,
TCGA-EE-A2MT-06,0.041570601,0.065627917,0.000999989,SKCM,
TCGA-BP-5010-01,0.040010133,0.063652449,0.010999639,KIRC,
TCGA-ET-A39O-01,0.037822721,0.058662842,0.300992616,THCA,
TCGA-MT-A7BN-01,0.035210664,0.064702103,0.000999989,HNSC,
TCGA-CR-5248-01,0.039100053,0.076072479,0.000999989,HNSC,
TCGA-63-A5ML-01,0.034248433,0.057694355,0.000999989,LUSC,
TCGA-27-2524-01,0.017844587,0.053899744,0.090999347,GBM,
TCGA-DD-A3A1-01,0.039868313,0.061431216,0.220997201,LIHC,
TCGA-CV-7243-01,0.040710496,0.066956027,0.071001829,HNSC,
TCGA-CQ-5324-01,0.047403584,0.076479076,0.000999989,HNSC,
TCGA-KM-8443-01,0.037328244,0.058139823,0.020999518,KICH,
TCGA-L5-A43J-01,0.039689854,0.062293267,0.000999989,ESCA,
TCGA-B0-4699-01,0.036968734,0.065144919,0.201004541,KIRC,
TCGA-H4-A2HO-01,0.042621719,0.07187966,0.641001661,BLCA,
TCGA-J8-A3YH-09,0.038738742,0.060537074,0.151000722,THCA,
TCGA-CX-7086-01,0.040479528,0.071024728,0.010999639,HNSC,
TCGA-55-7727-01,0.083836768,0.127825611,0.000999989,LUAD,
TCGA-BC-A10Y-01,0.036501779,0.060389508,0.260996072,LIHC,
TCGA-HC-A6AQ-01,0.033714824,0.055754256,0.000999989,PRAD,
TCGA-E1-5305-01,0.040656783,0.085243747,0.010999639,LGG,
TCGA-33-AASB-01,0.037937152,0.06682553,0.231005643,LUSC,
TCGA-J4-A67S-01,0.033371628,0.056677981,0.061001985,PRAD,
TCGA-3H-AB3S-01,0.041202929,0.066899738,0.010999639,MESO,
TCGA-R6-A8W5-01,0.040826468,0.067701524,0.000999989,ESCA,
TCGA-V5-AASW-01,0.034198686,0.060481891,0.21099782,ESCA,
TCGA-Y8-A896-01,0.033555896,0.055151332,0.000999989,KIRP,
TCGA-AB-2912-03,0.03886564,0.061327349,0.000999989,LAML,
TCGA-YT-A95E-01,0.035747256,0.062637062,0.340989684,THYM,
TCGA-VQ-A91V-01,0.040320253,0.066253459,0.121001765,STAD,
TCGA-78-7163-01,0.067150425,0.097825131,0.000999989,LUAD,
TCGA-AO-A1KQ-01,0.041291899,0.070788818,0.071001829,BRCA,
TCGA-KL-8339-01,0.047532025,0.074063203,0.000999989,KICH,
TCGA-P4-AAVM-01,0.033084707,0.051579296,0.000999989,KIRP,
TCGA-F7-A61W-01,0.037402073,0.059378549,0.071001829,HNSC,
TCGA-2A-A8VV-01,0.0355099,0.057281696,0.030999742,PRAD,
TCGA-D6-6825-01,0.044111229,0.084321475,0.000999989,HNSC,
TCGA-OR-A5LE-01,0.039431982,0.060788249,0.130996484,ACC,
TCGA-B2-A4SR-01,0.041529191,0.053665832,0.000999989,KIRC,
TCGA-56-7582-01,0.036218896,0.063725854,0.000999989,LUSC,
TCGA-DX-A7EQ-01,0.037832221,0.053768954,0.320989943,SARC,
TCGA-CR-7368-01,0.040045292,0.070317988,0.000999989,HNSC,
TCGA-52-7809-01,0.039306425,0.069495631,0.431012017,LUSC,
TCGA-49-AAR0-01,0.058686459,0.089958351,0.171003766,LUAD,
TCGA-B4-5838-01,0.038793244,0.07034418,0.11099757,KIRC,
TCGA-CR-6467-01,0.05794877,0.100513071,0.000999989,HNSC,
TCGA-ZG-A8QY-01,0.042035144,0.079913758,0.100998096,PRAD,
TCGA-55-1592-01,0.025900213,0.060184949,0.260996072,LUAD,
TCGA-75-6206-01,0.052625828,0.078074715,0.000999989,LUAD,
TCGA-TS-A7P0-01,0.038064343,0.062284468,0.000999989,MESO,
TCGA-X6-A8C2-01,0.038776121,0.054844459,0.000999989,SARC,
TCGA-VD-A8KO-01,0.034661032,0.047149406,0.000999989,UVM,
TCGA-TN-A7HL-01,0.03364277,0.059266422,0.190994103,HNSC,
TCGA-QG-A5Z2-01,0.042726699,0.080628918,0.010999639,COAD,
TCGA-DD-A39Y-01,0.032820659,0.055589898,0.11099757,LIHC,
TCGA-HW-7491-01,0.039487748,0.076059129,0.181004817,LGG,
TCGA-B0-4700-01,0.046676775,0.090071354,2.740995577,KIRC,
TCGA-XM-AAZ3-01,0.040227893,0.057791011,0.580995945,THYM,
TCGA-CV-7100-01,0.035005453,0.059948095,0.000999989,HNSC,
TCGA-DD-AAE1-01,0.043559139,0.073752049,0.000999989,LIHC,
TCGA-FP-8210-01,0.042969705,0.087306205,0.041000917,STAD,
TCGA-85-A5B5-01,0.03452903,0.059818091,0.000999989,LUSC,
TCGA-TS-A8AI-01,0.038363336,0.06294938,0.000999989,MESO,
TCGA-FD-A6TE-01,0.037577313,0.061466086,0.010999639,BLCA,
TCGA-J8-A3YF-01,0.039187514,0.068958903,0.150997859,THCA,
TCGA-98-A539-01,0.040649965,0.066831118,0.000999989,LUSC,
TCGA-EE-A29A-06,0.0458767,0.081454517,0.010999639,SKCM,
TCGA-63-A5MH-01,0.040293766,0.059531617,0.010999639,LUSC,
TCGA-HT-7684-01,0.040197734,0.070781408,0.081001925,LGG,
TCGA-TM-A84S-01,0.035111862,0.068143906,0.000999989,LGG,
TCGA-VQ-A8PP-01,0.040112976,0.078469805,0.000999989,STAD,
TCGA-CV-7235-01,0.03431947,0.0589501,0.130996484,HNSC,
TCGA-HU-A4G2-01,0.041570961,0.267696373,0.050998549,STAD,
TCGA-IA-A83V-01,0.04360381,0.066937336,0.000999989,KIRP,
TCGA-5R-AA1C-01,0.047224347,0.083494284,0.000999989,LIHC,
TCGA-2Z-A9JD-01,0.038233065,0.059331498,0.000999989,KIRP,
TCGA-PR-A5PH-01,0.040765836,0.055335335,0.100998096,PCPG,
TCGA-DD-A39V-01,0.037545397,0.068145887,0.030999742,LIHC,
TCGA-56-A49D-01,0.041590518,0.068231567,0.350989554,LUSC,
TCGA-XK-AAJT-01,0.034324366,0.063171023,0.061001985,PRAD,
TCGA-GN-A4U4-06,0.032255272,0.060456164,0.050998549,SKCM,
TCGA-AA-A02Y-01,0.015965938,0.062503363,0.000999989,COAD,
