sample,chrX_non_escaping_promoter_CpG_islands_mean_beta,autosome_mean_beta,XIST_TPM,Classification,Secondary_Class
TCGA-C8-A1HK-01,0.223185933,0.064846935,30.53093781,BRCA,
TCGA-95-A4VP-01,0.352716066,0.115025244,106.661817,LUAD,
TCGA-AO-A1KR-01,0.286532309,0.072185403,20.64041396,BRCA,
TCGA-DD-A4ND-01,0.348101186,0.073608616,99.38112719,LIHC,
TCGA-29-1783-01,0.412037259,0.04449722,31.43064558,OV,
TCGA-BR-8366-01,0.477460483,0.325839702,74.05883757,STAD,
TCGA-W8-A86G-01,0.426579006,0.067162678,384.1697197,BRCA,
TCGA-XF-A9T6-01,0.466452932,0.078542635,182.1647493,BLCA,
TCGA-66-2734-01,0.433713609,0.061480551,38.59119999,LUSC,
TCGA-56-8503-01,0.392338245,0.070061705,40.14087054,LUSC,
TCGA-EO-A3KX-01,0.505480953,0.064096228,563.7063465,UCEC,
TCGA-VS-A8EB-01,0.241312615,0.064003926,7.831018738,CESC,
TCGA-VQ-A91E-01,0.453078364,0.093474859,46.34044522,STAD,
TCGA-RW-A68D-01,0.253932339,0.05897952,139.5946654,PCPG,
TCGA-HZ-A49H-01,0.379629972,0.065322054,116.5576593,PAAD,
TCGA-AB-2991-03,0.448208913,0.066159861,421.912494,LAML,
TCGA-AC-A3W7-01,0.299615868,0.067306308,47.60034088,BRCA,
TCGA-P5-A5F2-01,0.39267615,0.079099338,189.7163228,LGG,
TCGA-QF-A5YT-01,0.469044209,0.059354445,165.3523799,UCEC,
TCGA-WB-A81R-01,0.202452641,0.051794009,279.8674706,PCPG,
TCGA-SC-A6LQ-01,0.36519663,0.064295552,117.6697764,MESO,
TCGA-VS-A9V1-01,0.327516773,0.070026393,16.27065021,CESC,
TCGA-B6-A0RV-01,0.352020856,0.073240923,23.71125304,BRCA,
TCGA-10-0926-01,0.190656064,0.063668747,6.100806613,OV,
TCGA-CR-5249-01,0.431614629,0.071713385,35.14140577,HNSC,
TCGA-V4-A9EC-01,0.30940503,0.054155397,3.880923513,UVM,
TCGA-EB-A5VV-06,0.420156882,0.079428987,215.0159689,SKCM,
TCGA-OL-A97C-01,0.40560527,0.064324266,276.2249832,BRCA,
TCGA-DE-A4MA-01,0.417365355,0.058705916,242.711726,THCA,
TCGA-UF-A7JV-01,0.396486018,0.075377957,123.2206294,HNSC,
TCGA-G2-A2EC-01,0.47581657,0.090029503,71.44197208,BLCA,
TCGA-49-4487-01,0.398341523,0.131769958,37.00119603,LUAD,
TCGA-60-2719-01,0.418960192,0.0541431,7.010901666,LUSC,
TCGA-67-3772-01,0.41151055,0.075812751,8.61111467,LUAD,
TCGA-BW-A5NP-01,0.500442789,0.069264902,174.0188766,LIHC,
TCGA-ZJ-AAXA-01,0.419463119,0.05180204,178.8368215,CESC,
TCGA-N5-A4RS-01,0.329448257,0.052592377,1079.688929,UCS,
TCGA-DJ-A4UW-01,0.342933076,0.056785584,365.4423442,THCA,
TCGA-AK-3450-01,0.40254861,0.069156313,73.58296983,KIRC,
TCGA-G4-6297-01,0.483215539,0.073794773,20.70059025,COAD,
TCGA-BH-A0E6-01,0.329799683,0.075716214,12.7109504,BRCA,
TCGA-A2-A1FX-01,0.420860242,0.07496194,121.397929,BRCA,
TCGA-ET-A3BW-01,0.423160395,0.063659873,168.955558,THCA,
TCGA-AB-2971-03,0.482315043,0.048055938,430.509123,LAML,
TCGA-B4-5377-01,0.406295538,0.060916815,66.99121441,KIRC,
TCGA-04-1517-01,0.085464987,0.040815974,7.241055457,OV,
TCGA-R5-A7ZI-01,0.353231575,0.076035623,73.91011944,STAD,
TCGA-C8-A1HE-01,0.450926713,0.075400879,194.3347379,BRCA,
TCGA-EV-5901-01,0.463812,0.076052869,101.638276,KIRP,
TCGA-29-1762-01,0.421316277,0.041320424,22.30043582,OV,
TCGA-EL-A3GX-01,0.399608244,0.065283312,61.39290364,THCA,
TCGA-SR-A6MQ-01,0.336740718,0.058670723,132.6517594,PCPG,
TCGA-ZJ-AAXT-01,0.408792204,0.080010824,99.56039162,CESC,
TCGA-64-5781-01,0.378270745,0.131235123,16.93105538,LUAD,
TCGA-62-8395-01,0.453129323,0.114944553,97.55879272,LUAD,
TCGA-22-5492-01,0.423073822,0.062053076,45.98208565,LUSC,
TCGA-FA-A7Q1-01,0.472357601,0.086952359,144.2372514,DLBC,
TCGA-DI-A2QT-01,0.454330367,0.06538608,87.11202633,UCEC,
TCGA-L5-A43M-01,0.426082104,0.079607999,25.6111477,ESCA,
TCGA-A4-A4ZT-01,0.469280874,0.055298433,131.5712075,KIRP,
TCGA-HB-A5W3-01,0.445402585,0.066743159,111.3918599,SARC,
TCGA-AR-A24P-01,0.41108231,0.079653084,86.40842022,BRCA,
TCGA-EB-A5FP-01,0.306948192,0.055107637,77.05945086,SKCM,
TCGA-A8-A09X-01,0.380512948,0.092015672,30.78167855,BRCA,
TCGA-BQ-5879-01,0.466812385,0.254053383,10.64128153,KIRP,
TCGA-AL-7173-01,0.30706254,0.069056902,5.071104485,KIRP,
TCGA-QT-A5XN-01,0.186465473,0.05761338,227.8751823,PCPG,
TCGA-BH-A0DL-01,0.38606479,0.068530451,219.9451533,BRCA,
TCGA-EM-A2CP-01,0.406563728,0.105727897,79.33029452,THCA,
TCGA-2Y-A9H6-01,0.362669435,0.084497522,153.0543247,LIHC,
TCGA-VS-A954-01,0.152979424,0.075826001,17.90139362,CESC,
TCGA-20-1682-01,0.297950538,0.058149062,13.25073058,OV,
TCGA-BH-A42V-01,0.44774767,0.074954682,207.3752629,BRCA,
TCGA-LP-A4AV-01,0.36017287,0.066430665,102.0830833,CESC,
TCGA-BP-4784-01,0.454541971,0.075590094,25.98126913,KIRC,
TCGA-CQ-6219-01,0.402182025,0.087414006,13.16102548,HNSC,
TCGA-A8-A09M-01,0.349083836,0.069518172,122.4034151,BRCA,
TCGA-BC-A3KG-01,0.251014251,0.066630604,272.592111,LIHC,
TCGA-DJ-A1QI-01,0.374453982,0.057371039,124.0690966,THCA,
TCGA-AC-A3W5-01,0.350960646,0.077729714,54.99009981,BRCA,
TCGA-AJ-A5DW-01,0.517696829,0.060976179,176.766368,UCEC,
TCGA-39-5030-01,0.393208322,0.076723199,22.14025602,LUSC,
TCGA-KO-8406-01,0.133330841,0.068335978,4.410982388,KICH,
TCGA-SR-A6MZ-01,0.409225581,0.06339461,151.0623159,PCPG,
TCGA-L5-A8NK-01,0.35588256,0.053353285,36.47155989,ESCA,
TCGA-B0-4713-01,0.427496752,0.076166512,179.0849139,KIRC,
TCGA-AR-A1AW-01,0.471360555,0.090181835,109.6072942,BRCA,
TCGA-A3-3347-01,0.461023323,0.096564667,212.2469482,KIRC,
TCGA-B0-5713-01,0.460386141,0.080360194,77.33234198,KIRC,
TCGA-H2-A422-01,0.414411894,0.057913469,214.7478683,THCA,
TCGA-ZB-A96M-01,0.304956589,0.06642679,269.8474044,THYM,
TCGA-AK-3455-01,0.326449961,0.057752069,29.48072298,KIRC,
TCGA-EL-A3ZO-01,0.437884837,0.069444423,105.1277697,THCA,
TCGA-EL-A3CT-01,0.401275692,0.069895816,18.5905816,THCA,
TCGA-AB-2973-03,0.456875071,0.068890766,223.6501631,LAML,
TCGA-A8-A094-01,0.340192899,0.073512846,16.67136122,BRCA,
TCGA-AB-2986-03,0.455575744,0.068138035,70.56104392,LAML,
TCGA-AZ-4616-01,0.427993122,0.105012598,98.53060428,COAD,
TCGA-CK-4947-01,0.476327589,0.084179568,48.43238018,COAD,
TCGA-E2-A15E-09,0.302515129,0.067582273,180.1238815,BRCA,
TCGA-E2-A56Z-01,0.320135922,0.066821185,147.0741614,BRCA,
TCGA-D8-A145-01,0.370853891,0.073834615,101.5115446,BRCA,
TCGA-13-1481-01,0.401095968,0.091522655,21.61109099,OV,
TCGA-DD-A39Z-01,0.185616379,0.071651108,4.301083084,LIHC,
TCGA-CJ-5677-01,0.492931174,0.08559913,50.40168288,KIRC,
TCGA-67-6215-01,0.447441432,0.109983435,83.15320698,LUAD,
TCGA-24-1548-01,0.382388415,0.04403644,36.46144923,OV,
TCGA-Z4-AAPF-01,0.359274925,0.052420494,205.1449742,SARC,
TCGA-N8-A4PM-01,0.154487526,0.063419927,5.870974539,UCS,
TCGA-TM-A7C3-01,0.481676057,0.088284478,497.2060359,LGG,
TCGA-AC-A7VB-01,0.474595505,0.085889294,167.6257527,BRCA,
TCGA-B9-4117-01,0.440485898,0.054619034,298.1924665,KIRP,
TCGA-AR-A1AL-01,0.46318507,0.07137237,121.2297524,BRCA,
TCGA-TM-A84G-01,0.395766291,0.066076009,208.6151323,LGG,
TCGA-SR-A6N0-01,0.320474035,0.053608093,70.80110639,PCPG,
TCGA-UZ-A9Q1-01,0.346825606,0.060364696,14.18112419,KIRP,
TCGA-GE-A2C6-01,0.413875309,0.086866346,187.0136805,THCA,
TCGA-05-4402-01,0.413556036,0.063424621,42.15991345,LUAD,
TCGA-C5-A1M6-01,0.221370926,0.075177409,9.731080467,CESC,
TCGA-PJ-A5Z9-01,0.453629937,0.060543329,201.1461062,KIRP,
TCGA-A2-A0T5-01,0.425865547,0.060100794,35.39073944,BRCA,
TCGA-EO-A1Y7-01,0.425440779,0.061274859,338.8023333,UCEC,
TCGA-Q1-A6DV-01,0.469481348,0.079034012,372.3717973,CESC,
TCGA-60-2720-01,0.420172641,0.062657762,23.68168779,LUSC,
TCGA-59-2354-01,0.432621231,0.04598464,58.73302339,OV,
TCGA-P5-A731-01,0.401647403,0.078803511,78.30323463,LGG,
TCGA-EE-A29T-06,0.38757934,0.10087784,22.50073151,SKCM,
TCGA-76-4928-01,0.446677835,0.061607508,88.97326562,GBM,
TCGA-HN-A2NL-01,0.458079553,0.08027811,209.9351601,BRCA,
TCGA-52-7810-01,0.369747748,0.064692347,62.12921841,LUSC,
TCGA-DW-7839-01,0.453937515,0.056577349,302.1665182,KIRP,
TCGA-EL-A3H8-01,0.397329438,0.067489345,149.9668687,THCA,
TCGA-XM-A8R8-01,0.383908642,0.075844539,188.1970234,THYM,
TCGA-DS-A1OD-01,0.472731644,0.098168497,260.6554111,CESC,
TCGA-FS-A1ZJ-06,0.319347965,0.083452735,4.381120817,SKCM,
TCGA-RC-A6M5-01,0.394172313,0.069748678,55.83121317,LIHC,
TCGA-E9-A22E-01,0.47526171,0.172519361,57.90034342,BRCA,
TCGA-5R-AA1D-01,0.36314521,0.075445194,21.33130021,LIHC,
TCGA-LD-A74U-01,0.373066307,0.080505535,212.4677405,BRCA,
TCGA-EL-A3ZH-01,0.446867095,0.063411573,325.6548719,THCA,
TCGA-C5-A8YR-01,0.192540828,0.057936084,162.0730045,CESC,
TCGA-N5-A59E-01,0.117365856,0.062437988,15.9612308,UCS,
TCGA-AC-A4ZE-01,0.180435134,0.101011389,16.50121099,BRCA,
TCGA-N5-A4RT-01,0.135959769,0.053359809,39.02968733,UCS,
TCGA-DJ-A4UL-01,0.287039972,0.060968749,337.7706119,THCA,
TCGA-D8-A1JE-01,0.268272312,0.064353533,20.15128592,BRCA,
TCGA-E2-A1B6-01,0.451666426,0.078365988,224.5978022,BRCA,
TCGA-AR-A0U3-01,0.409088021,0.085336449,127.0101514,BRCA,
TCGA-LB-A8F3-01,0.343929699,0.079718434,119.4116678,PAAD,
TCGA-AC-A3TN-01,0.460752221,0.068290043,339.0607556,BRCA,
TCGA-D5-6535-01,0.372116401,0.078678521,98.4486829,COAD,
TCGA-RD-A8N9-01,0.289396576,0.070782788,40.90201464,STAD,
TCGA-BB-A6UO-01,0.385336767,0.076360074,53.12061705,HNSC,
TCGA-BK-A6W3-01,0.41950472,0.059590248,152.8740793,UCEC,
TCGA-HU-A4H3-01,0.532334808,0.106938495,10.7510078,STAD,
TCGA-DX-AB37-01,0.294278958,0.05261625,115.4720596,SARC,
TCGA-IM-A3ED-01,0.338961335,0.067422613,65.86316792,THCA,
TCGA-HT-7874-01,0.38549989,0.086883951,92.0534572,LGG,
TCGA-FG-A711-01,0.40562027,0.080220987,207.8645606,LGG,
TCGA-AM-5821-01,0.404159262,0.100898666,16.41109957,COAD,
TCGA-E2-A15R-01,0.328574679,0.085959245,130.4451957,BRCA,
TCGA-W5-AA2W-01,0.455754291,0.061280987,155.9781354,CHOL,
TCGA-34-5232-01,0.503514689,0.101439057,85.02999807,LUSC,
TCGA-A8-A09D-01,0.382810603,0.05569587,69.95231997,BRCA,
TCGA-61-2016-01,0.130201116,0.03770553,3.531056731,OV,
TCGA-B6-A0WS-01,0.372671106,0.080569398,66.39027396,BRCA,
TCGA-ET-A39K-01,0.383191773,0.067727269,157.1828494,THCA,
TCGA-4V-A9QT-01,0.349929448,0.058042929,232.8246501,THYM,
TCGA-E9-A1RB-01,0.237923203,0.07104319,21.3905252,BRCA,
TCGA-CJ-5680-01,0.451545196,0.068145214,52.48015224,KIRC,
TCGA-97-7554-01,0.369279018,0.151068317,10.14080306,LUAD,
TCGA-DJ-A2PS-01,0.440088574,0.080020248,207.3896376,THCA,
TCGA-D8-A1XJ-01,0.370206503,0.064624655,10.09101927,BRCA,
TCGA-CM-6162-01,0.443923994,0.072824026,8.29073496,COAD,
TCGA-VQ-AA68-01,0.285422017,0.076094069,7.700755545,STAD,
TCGA-E8-A417-01,0.394781337,0.060998913,278.4742268,THCA,
TCGA-EE-A20B-06,0.30452446,0.075533372,25.02156288,SKCM,
TCGA-B0-5712-01,0.457272803,0.081121404,61.55055669,KIRC,
TCGA-FY-A3W9-01,0.474913289,0.069427415,356.2632843,THCA,
TCGA-B2-4098-01,0.272311081,0.075323671,15.04070201,KIRC,
TCGA-TS-A8AY-01,0.241965314,0.062256961,18.61121065,MESO,
TCGA-D8-A1JI-01,0.350103177,0.073483801,125.7225823,BRCA,
TCGA-BB-7863-01,0.395796885,0.089790966,18.82137339,HNSC,
TCGA-P5-A77W-01,0.440584029,0.10426336,257.6734352,LGG,
TCGA-FB-A78T-01,0.380132504,0.069856288,204.8181847,PAAD,
TCGA-S9-A6U1-01,0.292705254,0.075592369,179.6194787,LGG,
TCGA-AR-A0U2-01,0.22772148,0.069218432,23.23133248,BRCA,
TCGA-RW-A68A-01,0.166929753,0.054595862,7.341119058,PCPG,
TCGA-55-8508-01,0.376205524,0.106965416,21.73126119,LUAD,
TCGA-MK-A4N7-01,0.43476958,0.055018913,234.1842109,THCA,
TCGA-CV-A45P-01,0.454335418,0.072737117,51.75046784,HNSC,
TCGA-NC-A5HI-01,0.359462522,0.065573603,28.0416629,LUSC,
TCGA-31-1956-01,0.300599525,0.048553347,6.490816632,OV,
TCGA-EL-A3ZR-01,0.313960647,0.058161093,247.7429168,THCA,
TCGA-AC-A2B8-01,0.376526063,0.079117244,114.3331538,BRCA,
TCGA-T2-A6WX-01,0.437823575,0.08568845,84.78281717,HNSC,
TCGA-23-1110-01,0.361559557,0.05035503,86.6603405,OV,
TCGA-FY-A40K-01,0.454604762,0.060679744,315.1948167,THCA,
TCGA-A1-A0SN-01,0.448457421,0.081787936,37.65057519,BRCA,
TCGA-13-0768-01,0.383423515,0.075136239,40.93037558,OV,
TCGA-Z2-A8RT-06,0.186001155,0.065026334,127.8847123,SKCM,
TCGA-BH-A0BP-01,0.19058381,0.082610003,27.37145079,BRCA,
TCGA-J8-A3YG-01,0.32373076,0.075187118,222.5522074,THCA,
TCGA-EU-5904-01,0.422426868,0.077234635,59.03096414,KIRC,
TCGA-S9-A7QY-01,0.42612046,0.088995511,367.9076845,LGG,
TCGA-25-2392-01,0.226694835,0.050986582,5.051108389,OV,
TCGA-G3-AAV3-01,0.238632248,0.088898969,14.01111632,LIHC,
TCGA-CV-7416-01,0.324786175,0.071106802,36.22214306,HNSC,
TCGA-AB-2937-03,0.482554038,0.056213595,105.2590158,LAML,
TCGA-Z4-A8JB-01,0.330991188,0.061319538,112.634111,SARC,
TCGA-LL-A7SZ-01,0.409006216,0.072747982,93.17041408,BRCA,
TCGA-H2-A3RI-01,0.389568542,0.068513282,237.8651326,THCA,
TCGA-AB-2892-03,0.487214745,0.062442718,132.1744946,LAML,
TCGA-VS-A958-01,0.442059673,0.074043609,68.39884223,CESC,
TCGA-BH-A1EX-01,0.361627388,0.067159189,145.6033764,BRCA,
TCGA-CG-4477-01,0.446963085,0.077643032,51.00971022,STAD,
TCGA-D8-A1XK-01,0.363549371,0.054685946,90.2903563,BRCA,
TCGA-A2-A0T1-01,0.400537424,0.076540905,35.75071028,BRCA,
TCGA-BH-A0HW-01,0.452068598,0.057384467,339.2723387,BRCA,
TCGA-GM-A3NY-01,0.413424446,0.068588929,347.1944317,BRCA,
TCGA-B0-5695-01,0.467195285,0.074940258,59.08008514,KIRC,
TCGA-JW-A5VG-01,0.430075735,0.065948056,147.7792601,CESC,
TCGA-IM-A41Y-01,0.390934678,0.064188726,272.573217,THCA,
TCGA-IA-A40X-01,0.362073198,0.055613777,142.4587079,KIRP,
TCGA-EB-A82C-01,0.503692266,0.064164724,27.66135646,SKCM,
TCGA-ET-A2N5-01,0.439658788,0.072894358,163.812314,THCA,
TCGA-GL-7966-01,0.287633953,0.106338157,47.63004478,KIRP,
TCGA-EO-A3KU-01,0.4016588,0.061082144,138.1029187,UCEC,
TCGA-C8-A12L-01,0.368902296,0.076841401,90.99403063,BRCA,
TCGA-23-1024-01,0.438888497,0.048879766,58.87976466,OV,
TCGA-13-1477-01,0.475744066,0.073389232,57.62008965,OV,
TCGA-D7-A6EY-01,0.391671078,0.07685825,14.70056806,STAD,
TCGA-D3-A2JL-06,0.396687486,0.099531323,48.04119058,SKCM,
TCGA-WB-A80L-01,0.174399126,0.050431919,13.18111035,PCPG,
TCGA-C5-A1M7-01,0.461997949,0.091871732,145.9469246,CESC,
TCGA-BH-A28O-01,0.403750478,0.063675656,171.1123406,BRCA,
TCGA-BF-A5ES-01,0.443621222,0.073536058,10.05122893,SKCM,
TCGA-A2-A3KC-01,0.419250173,0.085576523,159.2445292,BRCA,
TCGA-XU-AAY1-01,0.327112248,0.067443298,373.8200136,THYM,
TCGA-DU-6406-01,0.376898235,0.059525344,171.7421086,LGG,
TCGA-DD-A4NE-01,0.481084226,0.06784526,86.43837228,LIHC,
TCGA-DY-A1DC-01,0.262784925,0.071908067,5.051108389,READ,
TCGA-DU-7010-01,0.359357656,0.061330663,88.15069262,LGG,
TCGA-FG-7638-01,0.416599555,0.089402227,66.51002924,LGG,
TCGA-DJ-A4UT-01,0.357057715,0.06019572,204.6620782,THCA,
TCGA-13-0897-01,0.317460459,0.077913093,3.640912324,OV,
TCGA-A7-A5ZX-01,0.412640364,0.063039515,240.7179641,BRCA,
TCGA-AB-2860-03,0.419513675,0.075813089,221.1835067,LAML,
TCGA-G3-A25T-01,0.380823041,0.105486971,94.67423805,LIHC,
TCGA-B6-A0IN-01,0.30431052,0.07263094,10.22125188,BRCA,
TCGA-EE-A2MK-06,0.416069606,0.064171055,145.1197434,SKCM,
TCGA-AB-2895-03,0.488866955,0.047840181,582.8173437,LAML,
TCGA-BH-A0GY-01,0.44830205,0.075424121,76.54307738,BRCA,
TCGA-13-0762-01,0.391382164,0.07582708,41.02979384,OV,
TCGA-HT-7691-01,0.436504186,0.068644339,67.44314929,LGG,
TCGA-FK-A3SG-01,0.436003817,0.054644251,77.16100344,THCA,
TCGA-56-6545-01,0.462290829,0.093464137,42.2623182,LUSC,
TCGA-59-A5PD-01,0.297522201,0.059062653,190.8109295,OV,
TCGA-EM-A4FM-01,0.409514251,0.060181388,142.6069022,THCA,
TCGA-ED-A82E-01,0.245462025,0.104890565,9.800803292,LIHC,
TCGA-DY-A1DD-01,0.384328031,0.067975934,329.3550818,READ,
TCGA-N5-A4RJ-01,0.142584347,0.059968358,6.141112363,UCS,
TCGA-EL-A3ZN-01,0.396490154,0.059079064,494.0112205,THCA,
TCGA-BI-A20A-01,0.398500778,0.105061767,190.8109295,CESC,
TCGA-E2-A1IF-01,0.382265769,0.062366949,187.1303821,BRCA,
TCGA-CV-7178-01,0.33024055,0.067714441,9.69069408,HNSC,
TCGA-EY-A548-01,0.359147686,0.066756083,319.2405269,UCEC,
TCGA-ET-A40T-01,0.368249364,0.062950139,287.5163123,THCA,
TCGA-B6-A0RN-01,0.467445267,0.070637961,71.02229131,BRCA,
TCGA-44-2655-01,0.408063705,0.068126263,32.37032623,LUAD,
TCGA-Z5-AAPL-01,0.401491534,0.082508911,236.6645811,PAAD,
TCGA-C4-A0F6-01,0.37103212,0.085058669,96.16899918,BLCA,
TCGA-91-6840-01,0.29098766,0.100706731,28.12146794,LUAD,
TCGA-T7-A92I-01,0.416062473,0.072774239,82.73351658,KIRC,
TCGA-EW-A6SB-01,0.421947161,0.078844005,25.8716471,BRCA,
TCGA-BJ-A2N7-01,0.383674571,0.062834016,96.22234139,THCA,
TCGA-B1-A654-01,0.396962595,0.055230363,469.0506796,KIRP,
TCGA-W5-AA34-01,0.459546232,0.071335276,329.3779117,CHOL,
TCGA-A8-A09B-01,0.37948369,0.060677553,76.28354584,BRCA,
TCGA-CJ-5686-01,0.434458655,0.081616789,76.03016411,KIRC,
TCGA-DJ-A13T-01,0.43489714,0.068986172,71.23922912,THCA,
TCGA-A7-A4SE-01,0.377840989,0.077314877,120.4007025,BRCA,
TCGA-IG-A5S3-01,0.384942889,0.069400365,78.80962875,ESCA,
TCGA-BH-A0DQ-01,0.328192384,0.068072896,75.05103175,BRCA,
TCGA-C5-A1MH-01,0.358365543,0.095093113,31.82083967,CESC,
TCGA-F5-6864-01,0.302853363,0.081138959,30.60085377,READ,
TCGA-F4-6854-01,0.247809017,0.086968291,8.411132137,COAD,
TCGA-BJ-A3F0-01,0.447874571,0.087325782,14.73116884,THCA,
TCGA-AC-A3BB-01,0.405110646,0.082995271,103.2286771,BRCA,
TCGA-04-1348-01,0.328795439,0.042611414,45.17961276,OV,
TCGA-AB-2898-03,0.46941982,0.051095057,347.8689252,LAML,
TCGA-D6-6827-01,0.34622322,0.063551735,7.710903964,HNSC,
TCGA-A8-A08R-01,0.307568163,0.073589416,21.23099382,BRCA,
TCGA-EY-A2OQ-01,0.587888779,0.077769642,52.38928982,UCEC,
TCGA-A2-A0CM-01,0.313369512,0.078109587,25.8018034,BRCA,
TCGA-DK-A3WX-01,0.378888427,0.069106487,143.9775436,BLCA,
TCGA-SR-A6MV-01,0.391391792,0.059767847,625.8182845,PCPG,
TCGA-DI-A1BU-01,0.405134092,0.059847708,226.5679526,UCEC,
TCGA-F9-A8NY-01,0.437007733,0.189763378,96.66354504,KIRP,
TCGA-C8-A137-01,0.394748451,0.086410655,68.91279657,BRCA,
TCGA-AO-A1KT-01,0.367802796,0.06483002,70.15140045,BRCA,
TCGA-AQ-A04H-01,0.340038953,0.091381875,7.81096069,BRCA,
TCGA-B6-A1KI-01,0.340867561,0.060425546,75.58353033,BRCA,
TCGA-13-1511-01,0.123105979,0.078397748,5.271085158,OV,
TCGA-V4-A9F1-01,0.416791657,0.058269975,23.40102795,UVM,
TCGA-QR-A70P-01,0.451151333,0.105677646,326.2422907,PCPG,
TCGA-ED-A7PY-01,0.388978582,0.067409117,179.9684248,LIHC,
TCGA-AO-A0J5-01,0.457305542,0.087524913,66.08266664,BRCA,
TCGA-EW-A1J6-01,0.21197639,0.059988964,20.53054471,BRCA,
TCGA-A3-3320-01,0.438619765,0.052942189,250.9576301,KIRC,
TCGA-YD-A89C-06,0.353226459,0.061165243,118.3979261,SKCM,
TCGA-OL-A66H-01,0.440663799,0.06342485,116.0015281,BRCA,
TCGA-D5-6898-01,0.255958392,0.084546735,8.781089798,COAD,
TCGA-BR-6566-01,0.403841821,0.094814053,3.801055262,STAD,
TCGA-J2-A4AG-01,0.427880509,0.130964597,331.3701869,LUAD,
TCGA-BH-A209-01,0.527793583,0.196320922,48.18125275,BRCA,
TCGA-G3-AAV6-01,0.286361303,0.062866853,176.0327439,LIHC,
TCGA-EY-A2OO-01,0.53202716,0.070621177,315.020084,UCEC,
TCGA-YT-A95G-01,0.351112727,0.071046233,212.188109,THYM,
TCGA-MA-AA42-01,0.403409944,0.078457503,49.84234357,CESC,
TCGA-QR-A7IN-01,0.244759479,0.06169327,245.3674387,PCPG,
TCGA-WK-A8Y0-01,0.328344747,0.061229464,141.0047546,SARC,
TCGA-W2-A7HF-01,0.261272494,0.05197337,636.1838772,PCPG,
TCGA-HT-7857-01,0.42569515,0.065139049,122.0222138,LGG,
TCGA-C5-A7UH-01,0.407895759,0.069979093,64.8304643,CESC,
TCGA-MX-A5UJ-01,0.431935725,0.084156051,24.59170741,STAD,
TCGA-SL-A6JA-01,0.44467982,0.063034864,5.510946035,UCEC,
TCGA-OR-A5JM-01,0.519060246,0.059035008,128.8724437,ACC,
TCGA-CR-7395-01,0.438101795,0.099967451,13.35122303,HNSC,
TCGA-C8-A1HO-01,0.236801154,0.075941924,15.68050372,BRCA,
TCGA-IB-7897-01,0.36933681,0.081678723,101.7017011,PAAD,
TCGA-A2-A0T3-01,0.405691515,0.096788258,83.54027572,BRCA,
TCGA-NC-A5HR-01,0.327836374,0.063415202,34.7201193,LUSC,
TCGA-C5-A1BF-01,0.448527098,0.07795081,90.12153616,CESC,
TCGA-24-1567-01,0.35863003,0.041671252,6.180827493,OV,
TCGA-QK-A6IH-01,0.255195717,0.070244938,3.931009908,HNSC,
TCGA-62-A46U-01,0.474581045,0.139592442,150.8425882,LUAD,
TCGA-FS-A4F5-06,0.1828481,0.05338181,172.5774314,SKCM,
TCGA-D8-A1JN-01,0.475558868,0.07438471,170.910829,BRCA,
TCGA-DB-A64L-01,0.472219905,0.100765878,196.1753549,LGG,
TCGA-BF-A3DJ-01,0.275039615,0.063873184,93.31260024,SKCM,
TCGA-N9-A4Q1-01,0.148715695,0.067253476,8.411132137,UCS,
TCGA-BA-A6DE-01,0.298176995,0.069346484,4.160912644,HNSC,
TCGA-14-0817-01,0.410334732,0.051964505,41.20078728,GBM,
TCGA-24-1424-01,0.467938468,0.059517366,28.52193587,OV,
TCGA-24-2027-01,0.122318611,0.042439508,7.541230778,OV,
TCGA-CS-4938-01,0.47210629,0.083149062,76.8088157,LGG,
TCGA-A2-A0T7-01,0.405521424,0.074517741,75.73036621,BRCA,
TCGA-55-7573-01,0.410107361,0.126697151,83.87099114,LUAD,
TCGA-FU-A2QG-01,0.463468397,0.082108346,91.27197218,CESC,
TCGA-ZF-AA58-01,0.361370286,0.064751143,52.81954614,BLCA,
TCGA-EL-A3CP-01,0.435343759,0.066584013,160.5300974,THCA,
TCGA-QR-A6ZZ-01,0.340381835,0.068624808,193.8772884,PCPG,
TCGA-ET-A25K-01,0.379578153,0.069607996,133.6948423,THCA,
TCGA-73-4670-01,0.371924008,0.064820291,23.56052856,LUAD,
TCGA-WC-A87W-01,0.424719932,0.049438098,81.45322975,UVM,
TCGA-22-1012-01,0.407149947,0.060813349,16.57112909,LUSC,
TCGA-TM-A7CF-09,0.409664326,0.08304665,217.2348904,LGG,
TCGA-DX-AB2W-01,0.286684402,0.068802246,47.09167064,SARC,
TCGA-NC-A5HO-01,0.357463748,0.063379943,42.92064942,LUSC,
TCGA-44-6779-01,0.48793707,0.148248055,13.47113963,LUAD,
TCGA-EP-A2KA-01,0.41657563,0.11538169,102.8786638,LIHC,
TCGA-A8-A097-01,0.296978592,0.066149262,147.5131747,BRCA,
TCGA-4A-A93W-01,0.325100997,0.05722017,332.2211243,KIRP,
TCGA-A7-A26I-01,0.385709475,0.066583197,139.0384384,BRCA,
TCGA-BG-A3PP-01,0.364915439,0.071686376,101.7087508,UCEC,
TCGA-BP-4164-01,0.388748055,0.076597806,205.0596745,KIRC,
TCGA-EE-A29M-06,0.352577824,0.074050695,13.90083846,SKCM,
TCGA-4V-A9QS-01,0.337546791,0.064576174,310.0592242,THYM,
