IDs,Sub_ID,Extension,Ref,Baitset
TCGA-E2-A1IJ-01,TCGA-E2-A1IJ,1,01,Nimblegen hg18
TCGA-C8-A12K-01,TCGA-C8-A12K,1,01,Nimblegen hg18
TCGA-E2-A15K-01,TCGA-E2-A15K,1,01,Nimblegen hg18
TCGA-A2-A0YT-01,TCGA-A2-A0YT,1,01,Nimblegen hg18
TCGA-A8-A097-01,TCGA-A8-A097,1,01,Nimblegen hg18
TCGA-EW-A1IX-01,TCGA-EW-A1IX,1,01,Nimblegen hg18
TCGA-A2-A25C-01,TCGA-A2-A25C,1,01,Nimblegen hg18
TCGA-AN-A0XW-01,TCGA-AN-A0XW,1,01,Nimblegen hg18
TCGA-B6-A0WT-01,TCGA-B6-A0WT,1,01,Nimblegen hg18
TCGA-E2-A15J-01,TCGA-E2-A15J,1,01,Nimblegen hg18
TCGA-B6-A0WX-01,TCGA-B6-A0WX,1,01,Nimblegen hg18
TCGA-E2-A14O-01,TCGA-E2-A14O,1,01,Nimblegen hg18
TCGA-E2-A15C-01,TCGA-E2-A15C,1,01,Nimblegen hg18
TCGA-B6-A0RM-01,TCGA-B6-A0RM,1,01,Nimblegen hg18
TCGA-B6-A0WZ-01,TCGA-B6-A0WZ,1,01,Nimblegen hg18
TCGA-A2-A25B-01,TCGA-A2-A25B,1,01,Nimblegen hg18
TCGA-AO-A12D-01,TCGA-AO-A12D,1,01,Nimblegen hg18
TCGA-BH-A0DO-01,TCGA-BH-A0DO,1,01,Nimblegen hg18
TCGA-D8-A140-01,TCGA-D8-A140,1,01,Nimblegen hg18
TCGA-E9-A1RC-01,TCGA-E9-A1RC,1,01,Nimblegen hg18
TCGA-AN-A04C-01,TCGA-AN-A04C,1,01,Nimblegen hg18
TCGA-D8-A1XU-01,TCGA-D8-A1XU,1,01,Nimblegen hg18
TCGA-BH-A1FN-01,TCGA-BH-A1FN,1,01,Nimblegen hg18
TCGA-BH-A0W7-01,TCGA-BH-A0W7,1,01,Nimblegen hg18
TCGA-E2-A15R-01,TCGA-E2-A15R,1,01,Nimblegen hg18
TCGA-D8-A1XZ-01,TCGA-D8-A1XZ,1,01,Nimblegen hg18
TCGA-E2-A14R-01,TCGA-E2-A14R,1,01,Nimblegen hg18
TCGA-B6-A0RQ-01,TCGA-B6-A0RQ,1,01,Nimblegen hg18
TCGA-A2-A1G6-01,TCGA-A2-A1G6,1,01,Nimblegen hg18
TCGA-B5-A0JN-01,TCGA-B5-A0JN,1,01,Nimblegen hg18
TCGA-A7-A26F-01,TCGA-A7-A26F,1,01,Nimblegen hg18
TCGA-AR-A0U3-01,TCGA-AR-A0U3,1,01,Nimblegen hg18
TCGA-D8-A1JI-01,TCGA-D8-A1JI,1,01,Nimblegen hg18
TCGA-BH-A0C3-01,TCGA-BH-A0C3,1,01,Nimblegen hg18
TCGA-A8-A075-01,TCGA-A8-A075,1,01,Nimblegen hg18
TCGA-E2-A1B1-01,TCGA-E2-A1B1,1,01,Nimblegen hg18
TCGA-BH-A0HA-01,TCGA-BH-A0HA,1,01,Nimblegen hg18
TCGA-BH-A0E9-01,TCGA-BH-A0E9,1,01,Nimblegen hg18
TCGA-A1-A0SK-01,TCGA-A1-A0SK,1,01,Nimblegen hg18
TCGA-BH-A28Q-01,TCGA-BH-A28Q,1,01,Nimblegen hg18
TCGA-E2-A15A-01,TCGA-E2-A15A,1,01,Nimblegen hg18
TCGA-A2-A1FX-01,TCGA-A2-A1FX,1,01,Nimblegen hg18
TCGA-AR-A1AL-01,TCGA-AR-A1AL,1,01,Nimblegen hg18
TCGA-A2-A0YI-01,TCGA-A2-A0YI,1,01,Nimblegen hg18
TCGA-B6-A0WV-01,TCGA-B6-A0WV,1,01,Nimblegen hg18
TCGA-D8-A1XL-01,TCGA-D8-A1XL,1,01,Nimblegen hg18
TCGA-E9-A1N8-01,TCGA-E9-A1N8,1,01,Nimblegen hg18
TCGA-A2-A0YF-01,TCGA-A2-A0YF,1,01,Nimblegen hg18
TCGA-BH-A0BO-01,TCGA-BH-A0BO,1,01,Nimblegen hg18
TCGA-E2-A1IL-01,TCGA-E2-A1IL,1,01,Nimblegen hg18
TCGA-B6-A0X5-01,TCGA-B6-A0X5,1,01,Nimblegen hg18
TCGA-A2-A04N-01,TCGA-A2-A04N,1,01,Nimblegen hg18
TCGA-C8-A132-01,TCGA-C8-A132,1,01,Nimblegen hg18
TCGA-A2-A0YG-01,TCGA-A2-A0YG,1,01,Nimblegen hg18
TCGA-BH-A204-01,TCGA-BH-A204,1,01,Nimblegen hg18
TCGA-E9-A1RA-01,TCGA-E9-A1RA,1,01,Nimblegen hg18
TCGA-A2-A1FZ-01,TCGA-A2-A1FZ,1,01,Nimblegen hg18
TCGA-C8-A130-01,TCGA-C8-A130,1,01,Nimblegen hg18
TCGA-BH-A18P-01,TCGA-BH-A18P,1,01,Nimblegen hg18
TCGA-C8-A12V-01,TCGA-C8-A12V,1,01,Nimblegen hg18
TCGA-AR-A1AW-01,TCGA-AR-A1AW,1,01,Nimblegen hg18
TCGA-BH-A18R-01,TCGA-BH-A18R,1,01,Nimblegen hg18
TCGA-BH-A18U-01,TCGA-BH-A18U,1,01,Nimblegen hg18
TCGA-D8-A1XY-01,TCGA-D8-A1XY,1,01,Nimblegen hg18
TCGA-C8-A12N-01,TCGA-C8-A12N,1,01,Nimblegen hg18
TCGA-AR-A1AS-01,TCGA-AR-A1AS,1,01,Nimblegen hg18
TCGA-E9-A1NE-01,TCGA-E9-A1NE,1,01,Nimblegen hg18
TCGA-BH-A0BW-01,TCGA-BH-A0BW,1,01,Nimblegen hg18
TCGA-A2-A04R-01,TCGA-A2-A04R,1,01,Nimblegen hg18
TCGA-AR-A1AR-01,TCGA-AR-A1AR,1,01,Nimblegen hg18
TCGA-A2-A0YK-01,TCGA-A2-A0YK,1,01,Nimblegen hg18
TCGA-E2-A15H-01,TCGA-E2-A15H,1,01,Nimblegen hg18
TCGA-E9-A1N4-01,TCGA-E9-A1N4,1,01,Nimblegen hg18
TCGA-D8-A145-01,TCGA-D8-A145,1,01,Nimblegen hg18
TCGA-A2-A0YD-01,TCGA-A2-A0YD,1,01,Nimblegen hg18
TCGA-D8-A1JJ-01,TCGA-D8-A1JJ,1,01,Nimblegen hg18
TCGA-B6-A0IH-01,TCGA-B6-A0IH,1,01,Nimblegen hg18
TCGA-A2-A259-01,TCGA-A2-A259,1,01,Nimblegen hg18
TCGA-D8-A1JH-01,TCGA-D8-A1JH,1,01,Nimblegen hg18
TCGA-EW-A1OV-01,TCGA-EW-A1OV,1,01,Nimblegen hg18
TCGA-E9-A1NH-01,TCGA-E9-A1NH,1,01,Nimblegen hg18
TCGA-E2-A1LA-01,TCGA-E2-A1LA,1,01,Nimblegen hg18
TCGA-AR-A0TQ-01,TCGA-AR-A0TQ,1,01,Nimblegen hg18
TCGA-BH-A0AU-01,TCGA-BH-A0AU,1,01,Nimblegen hg18
TCGA-C8-A12Y-01,TCGA-C8-A12Y,1,01,Nimblegen hg18
TCGA-A2-A0YC-01,TCGA-A2-A0YC,1,01,Nimblegen hg18
TCGA-AR-A1AU-01,TCGA-AR-A1AU,1,01,Nimblegen hg18
TCGA-E9-A1R6-01,TCGA-E9-A1R6,1,01,Nimblegen hg18
TCGA-BH-A201-01,TCGA-BH-A201,1,01,Nimblegen hg18
TCGA-E2-A14Z-01,TCGA-E2-A14Z,1,01,Nimblegen hg18
TCGA-AO-A03V-01,TCGA-AO-A03V,1,01,Nimblegen hg18
TCGA-AO-A128-01,TCGA-AO-A128,1,01,Nimblegen hg18
TCGA-E2-A15T-01,TCGA-E2-A15T,1,01,Nimblegen hg18
TCGA-AO-A0JG-01,TCGA-AO-A0JG,1,01,Nimblegen hg18
TCGA-C8-A12L-01,TCGA-C8-A12L,1,01,Nimblegen hg18
TCGA-AR-A0TV-01,TCGA-AR-A0TV,1,01,Nimblegen hg18
TCGA-E9-A1NA-01,TCGA-E9-A1NA,1,01,Nimblegen hg18
TCGA-E2-A1BD-01,TCGA-E2-A1BD,1,01,Nimblegen hg18
TCGA-D8-A1XK-01,TCGA-D8-A1XK,1,01,Nimblegen hg18
TCGA-A2-A0ES-01,TCGA-A2-A0ES,1,01,Nimblegen hg18
TCGA-EW-A1P6-01,TCGA-EW-A1P6,1,01,Nimblegen hg18
TCGA-A2-A0SX-01,TCGA-A2-A0SX,1,01,Nimblegen hg18
TCGA-E2-A14T-01,TCGA-E2-A14T,1,01,Nimblegen hg18
TCGA-E2-A15M-01,TCGA-E2-A15M,1,01,Nimblegen hg18
TCGA-AR-A24P-01,TCGA-AR-A24P,1,01,Nimblegen hg18
TCGA-BH-A0DG-01,TCGA-BH-A0DG,1,01,Nimblegen hg18
TCGA-BH-A0H3-01,TCGA-BH-A0H3,1,01,Nimblegen hg18
TCGA-D8-A1XV-01,TCGA-D8-A1XV,1,01,Nimblegen hg18
TCGA-E2-A1LB-01,TCGA-E2-A1LB,1,01,Nimblegen hg18
TCGA-BH-A0EI-01,TCGA-BH-A0EI,1,01,Nimblegen hg18
TCGA-A2-A0YL-01,TCGA-A2-A0YL,1,01,Nimblegen hg18
TCGA-BH-A0C7-01,TCGA-BH-A0C7,1,01,Nimblegen hg18
TCGA-A2-A0T3-01,TCGA-A2-A0T3,1,01,Nimblegen hg18
TCGA-AO-A1KO-01,TCGA-AO-A1KO,1,01,Nimblegen hg18
TCGA-BH-A0DT-01,TCGA-BH-A0DT,1,01,Nimblegen hg18
TCGA-C8-A275-01,TCGA-C8-A275,1,01,Nimblegen hg18
TCGA-E2-A1II-01,TCGA-E2-A1II,1,01,Nimblegen hg18
TCGA-AR-A252-01,TCGA-AR-A252,1,01,Nimblegen hg18
TCGA-BH-A0W4-01,TCGA-BH-A0W4,1,01,Nimblegen hg18
TCGA-BH-A18J-01,TCGA-BH-A18J,1,01,Nimblegen hg18
TCGA-A2-A0T7-01,TCGA-A2-A0T7,1,01,Nimblegen hg18
TCGA-AR-A24V-01,TCGA-AR-A24V,1,01,Nimblegen hg18
TCGA-C8-A1HI-01,TCGA-C8-A1HI,1,01,Nimblegen hg18
TCGA-BH-A0DQ-01,TCGA-BH-A0DQ,1,01,Nimblegen hg18
TCGA-BH-A18F-01,TCGA-BH-A18F,1,01,Nimblegen hg18
TCGA-D8-A1XM-01,TCGA-D8-A1XM,1,01,Nimblegen hg18
TCGA-D8-A147-01,TCGA-D8-A147,1,01,Nimblegen hg18
TCGA-BH-A1EV-01,TCGA-BH-A1EV,1,01,Nimblegen hg18
TCGA-D8-A1X6-01,TCGA-D8-A1X6,1,01,Nimblegen hg18
TCGA-A2-A0T6-01,TCGA-A2-A0T6,1,01,Nimblegen hg18
TCGA-E9-A248-01,TCGA-E9-A248,1,01,Nimblegen hg18
TCGA-E9-A245-01,TCGA-E9-A245,1,01,Nimblegen hg18
TCGA-E9-A1RF-01,TCGA-E9-A1RF,1,01,Nimblegen hg18
TCGA-E9-A22D-01,TCGA-E9-A22D,1,01,Nimblegen hg18
TCGA-BH-A18M-01,TCGA-BH-A18M,1,01,Nimblegen hg18
TCGA-A2-A0CW-01,TCGA-A2-A0CW,1,01,Nimblegen hg18
TCGA-AN-A0XP-01,TCGA-AN-A0XP,1,01,Nimblegen hg18
TCGA-B6-A0RN-01,TCGA-B6-A0RN,1,01,Nimblegen hg18
TCGA-D8-A142-01,TCGA-D8-A142,1,01,Nimblegen hg18
TCGA-BH-A202-01,TCGA-BH-A202,1,01,Nimblegen hg18
TCGA-E9-A1R0-01,TCGA-E9-A1R0,1,01,Nimblegen hg18
TCGA-A2-A0ST-01,TCGA-A2-A0ST,1,01,Nimblegen hg18
TCGA-C8-A137-01,TCGA-C8-A137,1,01,Nimblegen hg18
TCGA-AR-A0TX-01,TCGA-AR-A0TX,1,01,Nimblegen hg18
TCGA-E2-A153-01,TCGA-E2-A153,1,01,Nimblegen hg18
TCGA-E2-A14Y-01,TCGA-E2-A14Y,1,01,Nimblegen hg18
TCGA-E2-A14Q-01,TCGA-E2-A14Q,1,01,Nimblegen hg18
TCGA-A2-A0CL-01,TCGA-A2-A0CL,1,01,Nimblegen hg18
TCGA-B6-A0WS-01,TCGA-B6-A0WS,1,01,Nimblegen hg18
TCGA-E2-A14V-01,TCGA-E2-A14V,1,01,Nimblegen hg18
TCGA-AR-A1AX-01,TCGA-AR-A1AX,1,01,Nimblegen hg18
TCGA-AR-A1AJ-01,TCGA-AR-A1AJ,1,01,Nimblegen hg18
TCGA-A1-A0SI-01,TCGA-A1-A0SI,1,01,Nimblegen hg18
TCGA-BH-A1EW-01,TCGA-BH-A1EW,1,01,Nimblegen hg18
TCGA-C8-A12O-01,TCGA-C8-A12O,1,01,Nimblegen hg18
TCGA-AO-A12H-01,TCGA-AO-A12H,1,01,Nimblegen hg18
TCGA-D8-A1XC-01,TCGA-D8-A1XC,1,01,Nimblegen hg18
TCGA-AR-A0TS-01,TCGA-AR-A0TS,1,01,Nimblegen hg18
TCGA-D8-A1JC-01,TCGA-D8-A1JC,1,01,Nimblegen hg18
TCGA-E9-A22B-01,TCGA-E9-A22B,1,01,Nimblegen hg18
TCGA-E2-A152-01,TCGA-E2-A152,1,01,Nimblegen hg18
TCGA-D8-A1XO-01,TCGA-D8-A1XO,1,01,Nimblegen hg18
TCGA-BH-A0H5-01,TCGA-BH-A0H5,1,01,Nimblegen hg18
TCGA-A2-A0D3-01,TCGA-A2-A0D3,1,01,Nimblegen hg18
TCGA-AN-A0XO-01,TCGA-AN-A0XO,1,01,Nimblegen hg18
TCGA-AR-A1AO-01,TCGA-AR-A1AO,1,01,Nimblegen hg18
TCGA-AR-A0TY-01,TCGA-AR-A0TY,1,01,Nimblegen hg18
TCGA-BH-A0DI-01,TCGA-BH-A0DI,1,01,Nimblegen hg18
TCGA-AR-A1AN-01,TCGA-AR-A1AN,1,01,Nimblegen hg18
TCGA-E9-A22E-01,TCGA-E9-A22E,1,01,Nimblegen hg18
TCGA-EW-A1PE-01,TCGA-EW-A1PE,1,01,Nimblegen hg18
TCGA-AR-A24W-01,TCGA-AR-A24W,1,01,Nimblegen hg18
TCGA-C8-A1HG-01,TCGA-C8-A1HG,1,01,Nimblegen hg18
TCGA-D8-A1JS-01,TCGA-D8-A1JS,1,01,Nimblegen hg18
TCGA-A7-A26G-01,TCGA-A7-A26G,1,01,Nimblegen hg18
TCGA-D8-A1JB-01,TCGA-D8-A1JB,1,01,Nimblegen hg18
TCGA-BH-A1F0-01,TCGA-BH-A1F0,1,01,Nimblegen hg18
TCGA-BH-A0B0-01,TCGA-BH-A0B0,1,01,Nimblegen hg18
TCGA-BH-A1EO-01,TCGA-BH-A1EO,1,01,Nimblegen hg18
TCGA-B6-A0WW-01,TCGA-B6-A0WW,1,01,Nimblegen hg18
TCGA-E2-A1B5-01,TCGA-E2-A1B5,1,01,Nimblegen hg18
TCGA-BK-A0CA-01,TCGA-BK-A0CA,1,01,Nimblegen hg18
TCGA-AN-A0XS-01,TCGA-AN-A0XS,1,01,Nimblegen hg18
TCGA-BH-A0DH-01,TCGA-BH-A0DH,1,01,Nimblegen hg18
TCGA-E2-A1IO-01,TCGA-E2-A1IO,1,01,Nimblegen hg18
TCGA-AR-A1AT-01,TCGA-AR-A1AT,1,01,Nimblegen hg18
TCGA-A2-A0T4-01,TCGA-A2-A0T4,1,01,Nimblegen hg18
TCGA-A7-A0DA-01,TCGA-A7-A0DA,1,01,Nimblegen hg18
TCGA-BH-A18L-01,TCGA-BH-A18L,1,01,Nimblegen hg18
TCGA-EW-A1OX-01,TCGA-EW-A1OX,1,01,Nimblegen hg18
TCGA-BH-A0HP-01,TCGA-BH-A0HP,1,01,Nimblegen hg18
TCGA-BH-A1FD-01,TCGA-BH-A1FD,1,01,Nimblegen hg18
TCGA-BH-A0B7-01,TCGA-BH-A0B7,1,01,Nimblegen hg18
TCGA-A2-A04W-01,TCGA-A2-A04W,1,01,Nimblegen hg18
TCGA-BH-A0BF-01,TCGA-BH-A0BF,1,01,Nimblegen hg18
TCGA-D8-A1XQ-01,TCGA-D8-A1XQ,1,01,Nimblegen hg18
TCGA-BH-A0BL-01,TCGA-BH-A0BL,1,01,Nimblegen hg18
TCGA-B6-A0RH-01,TCGA-B6-A0RH,1,01,Nimblegen hg18
TCGA-E2-A1AZ-01,TCGA-E2-A1AZ,1,01,Nimblegen hg18
TCGA-A1-A0SJ-01,TCGA-A1-A0SJ,1,01,Nimblegen hg18
TCGA-B6-A0X0-01,TCGA-B6-A0X0,1,01,Nimblegen hg18
TCGA-A2-A0CV-01,TCGA-A2-A0CV,1,01,Nimblegen hg18
TCGA-BH-A0C1-01,TCGA-BH-A0C1,1,01,Nimblegen hg18
TCGA-E2-A1B0-01,TCGA-E2-A1B0,1,01,Nimblegen hg18
TCGA-BH-A208-01,TCGA-BH-A208,1,01,Nimblegen hg18
TCGA-AN-A0FY-01,TCGA-AN-A0FY,1,01,Nimblegen hg18
TCGA-A2-A0EN-01,TCGA-A2-A0EN,1,01,Nimblegen hg18
TCGA-A2-A0YH-01,TCGA-A2-A0YH,1,01,Nimblegen hg18
TCGA-B6-A0WY-01,TCGA-B6-A0WY,1,01,Nimblegen hg18
TCGA-B6-A0RU-01,TCGA-B6-A0RU,1,01,Nimblegen hg18
TCGA-AC-A23E-01,TCGA-AC-A23E,1,01,Nimblegen hg18
TCGA-A2-A0T1-01,TCGA-A2-A0T1,1,01,Nimblegen hg18
TCGA-A7-A13F-01,TCGA-A7-A13F,1,01,Nimblegen hg18
TCGA-A1-A0SH-01,TCGA-A1-A0SH,1,01,Nimblegen hg18
TCGA-B5-A11R-01,TCGA-B5-A11R,1,01,Nimblegen hg18
TCGA-D8-A13Z-01,TCGA-D8-A13Z,1,01,Nimblegen hg18
TCGA-C8-A131-01,TCGA-C8-A131,1,01,Nimblegen hg18
TCGA-A2-A0SY-01,TCGA-A2-A0SY,1,01,Nimblegen hg18
TCGA-BH-A0BQ-01,TCGA-BH-A0BQ,1,01,Nimblegen hg18
TCGA-A1-A0SF-01,TCGA-A1-A0SF,1,01,Nimblegen hg18
TCGA-BH-A0DV-01,TCGA-BH-A0DV,1,01,Nimblegen hg18
TCGA-A1-A0SE-01,TCGA-A1-A0SE,1,01,Nimblegen hg18
TCGA-A1-A0SD-01,TCGA-A1-A0SD,1,01,Nimblegen hg18
TCGA-BH-A0AV-01,TCGA-BH-A0AV,1,01,Nimblegen hg18
TCGA-BH-A1ET-01,TCGA-BH-A1ET,1,01,Nimblegen hg18
TCGA-E2-A1LH-01,TCGA-E2-A1LH,1,01,Nimblegen hg18
TCGA-BH-A0HI-01,TCGA-BH-A0HI,1,01,Nimblegen hg18
TCGA-BH-A1FG-01,TCGA-BH-A1FG,1,01,Nimblegen hg18
TCGA-BH-A0BZ-01,TCGA-BH-A0BZ,1,01,Nimblegen hg18
TCGA-BH-A0DX-01,TCGA-BH-A0DX,1,01,Nimblegen hg18
TCGA-BH-A0RX-01,TCGA-BH-A0RX,1,01,Nimblegen hg18
TCGA-E2-A14X-01,TCGA-E2-A14X,1,01,Nimblegen hg18
TCGA-AN-A0XN-01,TCGA-AN-A0XN,1,01,Nimblegen hg18
TCGA-BH-A0BP-01,TCGA-BH-A0BP,1,01,Nimblegen hg18
TCGA-D8-A1J8-01,TCGA-D8-A1J8,1,01,Nimblegen hg18
TCGA-D8-A1Y0-01,TCGA-D8-A1Y0,1,01,Nimblegen hg18
TCGA-BH-A1FU-01,TCGA-BH-A1FU,1,01,Nimblegen hg18
TCGA-E2-A1IK-01,TCGA-E2-A1IK,1,01,Nimblegen hg18
TCGA-E9-A1NF-01,TCGA-E9-A1NF,1,01,Nimblegen hg18
TCGA-BH-A18G-01,TCGA-BH-A18G,1,01,Nimblegen hg18
TCGA-A2-A25D-01,TCGA-A2-A25D,1,01,Nimblegen hg18
TCGA-BH-A0BS-01,TCGA-BH-A0BS,1,01,Nimblegen hg18
TCGA-A7-A13E-01,TCGA-A7-A13E,1,01,Nimblegen hg18
TCGA-AR-A24H-01,TCGA-AR-A24H,1,01,Nimblegen hg18
TCGA-E9-A1R5-01,TCGA-E9-A1R5,1,01,Nimblegen hg18
TCGA-B6-A0RV-01,TCGA-B6-A0RV,1,01,Nimblegen hg18
TCGA-AR-A0U2-01,TCGA-AR-A0U2,1,01,Nimblegen hg18
TCGA-D8-A1XW-01,TCGA-D8-A1XW,1,01,Nimblegen hg18
TCGA-B6-A0RP-01,TCGA-B6-A0RP,1,01,Nimblegen hg18
TCGA-D8-A143-01,TCGA-D8-A143,1,01,Nimblegen hg18
TCGA-E9-A244-01,TCGA-E9-A244,1,01,Nimblegen hg18
TCGA-A2-A1G1-01,TCGA-A2-A1G1,1,01,Nimblegen hg18
TCGA-E9-A1RB-01,TCGA-E9-A1RB,1,01,Nimblegen hg18
TCGA-EW-A1PB-01,TCGA-EW-A1PB,1,01,Nimblegen hg18
TCGA-BH-A0EA-01,TCGA-BH-A0EA,1,01,Nimblegen hg18
TCGA-C8-A12U-01,TCGA-C8-A12U,1,01,Nimblegen hg18
TCGA-AO-A1KR-01,TCGA-AO-A1KR,1,01,Nimblegen hg18
TCGA-EW-A1J6-01,TCGA-EW-A1J6,1,01,Nimblegen hg18
TCGA-C8-A12Z-01,TCGA-C8-A12Z,1,01,Nimblegen hg18
TCGA-BH-A18S-01,TCGA-BH-A18S,1,01,Nimblegen hg18
TCGA-D8-A1X5-01,TCGA-D8-A1X5,1,01,Nimblegen hg18
TCGA-BH-A18N-01,TCGA-BH-A18N,1,01,Nimblegen hg18
TCGA-C8-A12T-01,TCGA-C8-A12T,1,01,Nimblegen hg18
TCGA-A2-A0SU-01,TCGA-A2-A0SU,1,01,Nimblegen hg18
TCGA-E9-A1N9-01,TCGA-E9-A1N9,1,01,Nimblegen hg18
TCGA-AR-A1AQ-01,TCGA-AR-A1AQ,1,01,Nimblegen hg18
TCGA-AN-A0XT-01,TCGA-AN-A0XT,1,01,Nimblegen hg18
TCGA-E2-A14P-01,TCGA-E2-A14P,1,01,Nimblegen hg18
TCGA-BH-A0AZ-01,TCGA-BH-A0AZ,1,01,Nimblegen hg18
TCGA-BH-A0BR-01,TCGA-BH-A0BR,1,01,Nimblegen hg18
TCGA-AN-A0XU-01,TCGA-AN-A0XU,1,01,Nimblegen hg18
TCGA-C8-A12Q-01,TCGA-C8-A12Q,1,01,Nimblegen hg18
TCGA-D8-A27W-01,TCGA-D8-A27W,1,01,Nimblegen hg18
TCGA-BH-A18V-01,TCGA-BH-A18V,1,01,Nimblegen hg18
TCGA-AR-A1AI-01,TCGA-AR-A1AI,1,01,Nimblegen hg18
TCGA-AR-A0U0-01,TCGA-AR-A0U0,1,01,Nimblegen hg18
TCGA-D8-A1XA-01,TCGA-D8-A1XA,1,01,Nimblegen hg18
TCGA-E2-A150-01,TCGA-E2-A150,1,01,Nimblegen hg18
TCGA-D8-A13Y-01,TCGA-D8-A13Y,1,01,Nimblegen hg18
TCGA-C8-A27B-01,TCGA-C8-A27B,1,01,Nimblegen hg18
TCGA-AO-A12F-01,TCGA-AO-A12F,1,01,Nimblegen hg18
TCGA-E9-A1RG-01,TCGA-E9-A1RG,1,01,Nimblegen hg18
TCGA-D8-A1Y3-01,TCGA-D8-A1Y3,1,01,Nimblegen hg18
TCGA-AR-A1AY-01,TCGA-AR-A1AY,1,01,Nimblegen hg18
TCGA-C8-A12P-01,TCGA-C8-A12P,1,01,Nimblegen hg18
TCGA-EW-A1OZ-01,TCGA-EW-A1OZ,1,01,Nimblegen hg18
TCGA-C8-A12W-01,TCGA-C8-A12W,1,01,Nimblegen hg18
TCGA-D8-A1J9-01,TCGA-D8-A1J9,1,01,Nimblegen hg18
TCGA-BH-A1F6-01,TCGA-BH-A1F6,1,01,Nimblegen hg18
TCGA-C8-A12X-01,TCGA-C8-A12X,1,01,Nimblegen hg18
TCGA-A2-A0T0-01,TCGA-A2-A0T0,1,01,Nimblegen hg18
TCGA-BH-A0BC-01,TCGA-BH-A0BC,1,01,Nimblegen hg18
TCGA-E2-A1LL-01,TCGA-E2-A1LL,1,01,Nimblegen hg18
TCGA-AQ-A04H-01,TCGA-AQ-A04H,1,01,Nimblegen hg18
TCGA-E9-A1R7-01,TCGA-E9-A1R7,1,01,Nimblegen hg18
TCGA-C8-A133-01,TCGA-C8-A133,1,01,Nimblegen hg18
TCGA-A2-A0YE-01,TCGA-A2-A0YE,1,01,Nimblegen hg18
TCGA-EW-A1PH-01,TCGA-EW-A1PH,1,01,Nimblegen hg18
TCGA-A2-A0YM-01,TCGA-A2-A0YM,1,01,Nimblegen hg18
TCGA-BH-A18T-01,TCGA-BH-A18T,1,01,Nimblegen hg18
TCGA-E2-A155-01,TCGA-E2-A155,1,01,Nimblegen hg18
TCGA-A1-A0SP-01,TCGA-A1-A0SP,1,01,Nimblegen hg18
TCGA-AR-A0TW-01,TCGA-AR-A0TW,1,01,Nimblegen hg18
TCGA-AR-A0TP-01,TCGA-AR-A0TP,1,01,Nimblegen hg18
TCGA-A2-A0T2-01,TCGA-A2-A0T2,1,01,Nimblegen hg18
TCGA-A8-A07R-01,TCGA-A8-A07R,1,01,Nimblegen hg18
TCGA-A1-A0SO-01,TCGA-A1-A0SO,1,01,Nimblegen hg18
TCGA-A2-A0YJ-01,TCGA-A2-A0YJ,1,01,Nimblegen hg18
TCGA-D8-A1XB-01,TCGA-D8-A1XB,1,01,Nimblegen hg18
TCGA-AN-A0XR-01,TCGA-AN-A0XR,1,01,Nimblegen hg18
TCGA-D8-A1XF-01,TCGA-D8-A1XF,1,01,Nimblegen hg18
TCGA-BH-A1FL-01,TCGA-BH-A1FL,1,01,Nimblegen hg18
TCGA-E2-A1LG-01,TCGA-E2-A1LG,1,01,Nimblegen hg18
TCGA-A7-A13G-01,TCGA-A7-A13G,1,01,Nimblegen hg18
TCGA-E2-A15E-01,TCGA-E2-A15E,1,01,Nimblegen hg18
TCGA-C8-A134-01,TCGA-C8-A134,1,01,Nimblegen hg18
TCGA-AR-A1AK-01,TCGA-AR-A1AK,1,01,Nimblegen hg18
TCGA-AO-A12B-01,TCGA-AO-A12B,1,01,Nimblegen hg18
TCGA-E2-A159-01,TCGA-E2-A159,1,01,Nimblegen hg18
TCGA-A2-A0CS-01,TCGA-A2-A0CS,1,01,Nimblegen hg18
TCGA-A2-A0T5-01,TCGA-A2-A0T5,1,01,Nimblegen hg18
TCGA-B6-A0RO-01,TCGA-B6-A0RO,1,01,Nimblegen hg18
TCGA-AR-A1AP-01,TCGA-AR-A1AP,1,01,Nimblegen hg18
TCGA-BH-A0BG-01,TCGA-BH-A0BG,1,01,Nimblegen hg18
TCGA-C8-A135-01,TCGA-C8-A135,1,01,Nimblegen hg18
TCGA-AO-A124-01,TCGA-AO-A124,1,01,Nimblegen hg18
TCGA-XE-AAOL-01,TCGA-XE-AAOL,1,01,Nimblegen HGSC
TCGA-ZM-AA0B-01,TCGA-ZM-AA0B,1,01,Nimblegen HGSC
TCGA-ZM-AA0E-01,TCGA-ZM-AA0E,1,01,Nimblegen HGSC
TCGA-XE-AAO6-01,TCGA-XE-AAO6,1,01,Nimblegen HGSC
TCGA-ZM-AA05-01,TCGA-ZM-AA05,1,01,Nimblegen HGSC
TCGA-YU-A94D-01,TCGA-YU-A94D,1,01,Nimblegen HGSC
TCGA-XE-AAO3-01,TCGA-XE-AAO3,1,01,Nimblegen HGSC
TCGA-ZM-AA06-01,TCGA-ZM-AA06,1,01,Nimblegen HGSC
TCGA-YU-A90W-01,TCGA-YU-A90W,1,01,Nimblegen HGSC
TCGA-2G-AAFE-01,TCGA-2G-AAFE,1,01,Nimblegen HGSC
TCGA-VF-A8AE-01,TCGA-VF-A8AE,1,01,Nimblegen HGSC
