sample,NE_median_gene_level_ratio,E_median_gene_level_ratio,autosome_median_gene_level_ratio,ratio_ne_e,ratio_ne_a,ratio_e_a,XIST_TPM,Classification,Secondary_Class
TCGA-HB-A3YV-01,1.164498995,1.147981392,0.891821321,1.014388389,1.305753706,1.287232504,0.160996363,SARC,
TCGA-DX-A3U9-01,1.009074095,0.758954332,0.706849103,1.329558383,1.427566493,1.073714784,0.311002913,SARC,
TCGA-K1-A6RT-01,0.604158695,0.665210823,0.704235541,0.908221386,0.857892935,0.944585702,0.000999989,SARC,
TCGA-DX-A6BB-01,0.651544186,0.635433734,0.5425839,1.025353472,1.200817396,1.171125302,0.010999639,SARC,
TCGA-DX-AB3C-01,0.588679021,0.503229485,0.567781908,1.169802323,1.036804824,0.886307714,0.280991813,SARC,
TCGA-MJ-A850-01,0.476896352,0.376292669,0.563447323,1.267354885,0.846390306,0.667840016,0.041000917,SARC,
TCGA-DX-A2J1-01,0.370262198,0.321103963,0.432380636,1.153091335,0.856333904,0.742641868,0.000999989,SARC,
TCGA-DX-A23Z-01,0.717727027,0.593287738,0.645462012,1.209745256,1.111958587,0.919167553,0.000999989,SARC,
TCGA-DX-A6BE-01,0.595457439,0.505096855,0.621636055,1.178897539,0.957887552,0.812528249,0.010999639,SARC,
TCGA-K1-A6RV-01,0.460089781,0.537191191,0.489353016,0.856473056,0.940200154,1.097758006,1.060981867,SARC,
TCGA-DX-A6B7-01,0.823797079,0.67793802,0.62162306,1.215151024,1.325235713,1.090593422,0.010999639,SARC,
TCGA-DX-AB2L-01,0.588902904,0.589942227,0.62045545,0.998238263,0.949146154,0.950821251,0.000999989,SARC,
TCGA-DX-A3LW-01,0.653535946,0.609706772,0.683068465,1.07188566,0.956764921,0.892599795,0.000999989,SARC,
TCGA-DX-A6BH-01,0.684380091,0.584566255,0.634204274,1.170748542,1.079116176,0.921731813,0.010999639,SARC,
TCGA-DX-A1KY-01,1.288424271,0.954448082,0.918777603,1.349915512,1.402324422,1.038823845,0.000999989,SARC,
TCGA-3B-A9HT-01,1.101738561,0.858974067,0.741937912,1.282621448,1.484947114,1.157743867,0.11099757,SARC,
TCGA-QQ-A8VG-01,0.841188355,0.799779256,0.868073666,1.051775661,0.969028768,0.921326481,0.201004541,SARC,
TCGA-SI-A71P-01,1.00685886,0.79363582,0.828834858,1.268666099,1.214788266,0.957531904,0.410997066,SARC,
TCGA-DX-A1L4-01,0.570165102,0.576250521,0.578341848,0.989439629,0.985861742,0.996383926,0.000999989,SARC,
TCGA-DX-A240-01,0.60804779,0.495876744,0.581611158,1.226207514,1.045454135,0.852591525,0.000999989,SARC,
TCGA-X6-A7W8-01,0.38695328,0.312500967,0.470633038,1.238246663,0.822197442,0.664001338,0.480997066,SARC,
TCGA-QC-A7B5-01,0.566560549,0.554397567,0.620807245,1.021939097,0.9126191,0.893026896,0.11099757,SARC,
TCGA-DX-A6YZ-01,0.785413635,1.045259166,0.741928955,0.751405642,1.058610302,1.408839969,0.39098902,SARC,
TCGA-DX-A8BU-01,1.250189394,1.120532984,0.835421251,1.115709588,1.496477846,1.341279005,0.000999989,SARC,
TCGA-PC-A5DM-01,0.674011355,0.890193573,0.5897351,0.75715145,1.142905272,1.509480397,0.010999639,SARC,
TCGA-DX-A3UD-01,0.839217858,0.622002887,0.64495998,1.34921859,1.301193693,0.964405399,0.010999639,SARC,
TCGA-DX-A7EQ-01,0.238629339,0.162866757,0.306182217,1.465181373,0.779370341,0.531927551,0.320989943,SARC,
TCGA-VT-A80G-01,0.736973019,0.80702694,0.670184415,0.913195065,1.099657053,1.204186373,0.000999989,SARC,
TCGA-DX-A6YS-01,0.877250573,1.26878291,0.864787738,0.691411089,1.014411438,1.467161078,0.000999989,SARC,
TCGA-3B-A9HL-01,0.654216556,0.686288967,0.788248443,0.9532669,0.829962383,0.870650584,0.100998096,SARC,
TCGA-IE-A3OV-01,0.838704629,0.803343815,0.767735067,1.044017036,1.092440172,1.046381557,0.300992616,SARC,
TCGA-DX-A7EM-01,1.207400473,1.434788303,1,0.841518202,1.207400473,1.434788303,0.050998549,SARC,
TCGA-MB-A8JK-01,1.106820406,1.02721434,0.920001774,1.077497035,1.203063339,1.116535173,0.090999347,SARC,
TCGA-DX-A6B8-01,1.132518033,1.329977587,0.621616772,0.851531668,1.821891049,2.139545854,0.550990748,SARC,
TCGA-QQ-A8VD-01,0.680200843,0.530483755,0.653295556,1.282227471,1.041183943,0.812011884,0.501006074,SARC,
TCGA-3B-A9HS-01,0.70016509,0.700731977,0.714684013,0.999191007,0.979684836,0.980478035,0.000999989,SARC,
TCGA-3B-A9I3-01,0.810231032,0.742558929,0.825673498,1.091133647,0.981297128,0.899337245,0.201004541,SARC,
TCGA-DX-A8BL-01,0.57380186,0.669388741,0.534754615,0.857202736,1.073018996,1.251768049,1.100988958,SARC,
TCGA-SG-A6Z4-01,1.359125631,1.094724973,1,1.241522451,1.359125631,1.094724973,0.010999639,SARC,
TCGA-DX-A2IZ-01,0.890017627,0.561996973,0.859891224,1.583669788,1.035035133,0.653567518,0.141003219,SARC,
TCGA-DX-A3UB-01,0.403748359,0.397848074,0.452972446,1.0148305,0.891330946,0.878305242,0.130996484,SARC,
TCGA-DX-A7ER-01,0.479880323,0.297033452,0.494423762,1.615576695,0.970585073,0.600766943,0.190994103,SARC,
TCGA-DX-AB32-01,0.733830701,0.661995435,0.703643518,1.108513235,1.042901245,0.94081082,0.240999156,SARC,
TCGA-X6-A8C6-01,1.086808469,1.217322198,0.855939016,0.892786208,1.269726521,1.422206694,0.610981245,SARC,
TCGA-DX-A3U8-01,1.136357857,0.983067416,0.725176319,1.155930752,1.567009053,1.35562537,0.291001804,SARC,
TCGA-DX-AB2V-01,1.158330983,0.973825685,0.661641131,1.189464399,1.750693735,1.471833656,0.010999639,SARC,
TCGA-FX-A3TO-01,0.863313519,1.198078828,0.696972858,0.720581567,1.238661605,1.71897487,0.160996363,SARC,
TCGA-DX-A48K-01,0.850588808,0.770265275,0.781692751,1.104280351,1.088137004,0.985381116,0.841012996,SARC,
TCGA-DX-A48R-01,1.038135884,0.83254122,0.793103015,1.246948329,1.308954656,1.04972646,0.220997201,SARC,
TCGA-DX-A8BH-01,0.900545026,0.767332592,0.5897351,1.173604555,1.527033114,1.301147909,0.071001829,SARC,
TCGA-DX-AB36-01,0.693921188,0.580751495,0.6570532,1.194867674,1.056111116,0.883872866,0.000999989,SARC,
TCGA-3B-A9HJ-01,0.478389593,0.381272279,0.560974685,1.254719053,0.852782854,0.6796604,0.081001925,SARC,
TCGA-DX-A23Y-01,0.772782961,0.496487096,0.676485481,1.556501603,1.142349663,0.733921289,0.000999989,SARC,
TCGA-DX-A3LY-01,0.643330407,0.618016503,0.696970433,1.040959915,0.923038305,0.886718394,0.000999989,SARC,
TCGA-DX-A48J-01,0.979211255,0.680532825,0.789534705,1.438889086,1.240238395,0.861941623,0.100998096,SARC,
TCGA-DX-A48N-01,0.886226672,0.800972108,0.90901357,1.106438867,0.97493228,0.88114428,0.11099757,SARC,
TCGA-SG-A849-01,0.571081419,0.635324135,0.6738117,0.898881983,0.847538591,0.94288083,0.000999989,SARC,
TCGA-DX-A8BM-01,1.155548907,1.71906707,0.722273326,0.67219536,1.599877588,2.3800783,0.041000917,SARC,
TCGA-IF-A4AJ-01,1.293053671,1.01653458,0.910709291,1.272021333,1.419831426,1.116200955,0.071001829,SARC,
TCGA-DX-A8BJ-01,0.652017969,0.643336023,0.530601137,1.013495196,1.22882882,1.212466348,2.701011907,SARC,
TCGA-DX-AB35-01,0.623638612,0.707149251,0.657138688,0.881905214,0.9490213,1.076103513,0.451000207,SARC,
TCGA-WK-A8XX-01,0.853702463,0.842737357,0.917998382,1.013011297,0.929960749,0.918016168,0.251007086,SARC,
TCGA-DX-A3LU-01,0.32813348,0.274108986,0.374970831,1.197091294,0.875090681,0.731014157,0.000999989,SARC,
TCGA-DX-A48U-01,0.855563336,0.68871929,0.621626524,1.24225261,1.376330164,1.10793099,0.141003219,SARC,
TCGA-DX-A1L1-01,1.068348189,1.0893801,0.810468998,0.980693689,1.318185139,1.344135436,0.000999989,SARC,
TCGA-DX-A3U5-01,0.728269738,0.601991535,0.683651337,1.209767406,1.065264849,0.880553438,0.000999989,SARC,
TCGA-DX-A6BG-01,0.688868102,0.604118021,0.715892323,1.140287292,0.962250998,0.843867159,0.000999989,SARC,
TCGA-DX-A23U-01,0.608582338,0.580416374,0.605243951,1.048527171,1.005515771,0.958979223,0.000999989,SARC,
TCGA-DX-A1KU-01,0.817063521,0.704216147,0.630216037,1.160245367,1.29648164,1.117420227,0.000999989,SARC,
TCGA-DX-AB2E-01,0.741939006,0.52940141,0.560974329,1.401467756,1.322589943,0.943717712,0.11099757,SARC,
TCGA-IE-A4EK-01,1.085267205,0.841744938,0.639369566,1.289306482,1.697402039,1.316523311,0.071001829,SARC,
TCGA-DX-A8BX-01,0.907367037,0.841347874,0.688440249,1.078468331,1.318004051,1.222107329,0.190994103,SARC,
TCGA-QQ-A5VD-01,0.593325304,0.56023272,0.696973481,1.059069351,0.851288206,0.803807799,0.160996363,SARC,
TCGA-QQ-A5V9-01,0.738583078,0.552857959,0.568397039,1.335936412,1.299414014,0.972661575,0.081001925,SARC,
TCGA-DX-A1KZ-01,0.696970433,0.670573454,0.687917105,1.039364784,1.013160493,0.974788167,0.000999989,SARC,
TCGA-DX-A3M1-01,0.734790687,0.658379993,0.741928955,1.116058651,0.990378772,0.887389539,0.000999989,SARC,
TCGA-DX-A7ET-01,0.429839598,0.33568949,0.430337704,1.280467845,0.998842523,0.780060606,0.010999639,SARC,
TCGA-MB-A5Y9-01,0.333120786,0.248171736,0.342233757,1.342299453,0.973372086,0.725152709,0.081001925,SARC,
TCGA-3B-A9I0-01,0.778719005,0.64259852,0.688601451,1.211828196,1.13087041,0.933193677,0.130996484,SARC,
TCGA-DX-AATS-01,0.98108044,1.076834236,0.639666945,0.911078425,1.533736341,1.683429548,1.80100227,SARC,
TCGA-DX-A3U7-01,1.048670857,0.701389799,0.741928766,1.495132747,1.413438736,0.945360028,0.010999639,SARC,
TCGA-3B-A9HY-01,1.121761214,0.902287025,0.958752712,1.243242098,1.170021425,0.941105056,0.000999989,SARC,
TCGA-K1-A3PO-01,0.726297591,0.675347781,0.703993218,1.075442329,1.031682653,0.959310067,0.000999989,SARC,
TCGA-X9-A973-01,0.751645802,0.690574297,0.68669966,1.088435821,1.094577216,1.005642404,0.041000917,SARC,
TCGA-FX-A3NJ-01,0.940643625,0.817664806,0.724292431,1.150402486,1.298706965,1.128915299,0.361007321,SARC,
TCGA-SI-A71O-09,0.921817215,0.809505862,0.956742324,1.138740629,0.963495804,0.846106461,0.045999668,SARC,
TCGA-DX-A1L0-01,0.768194051,0.716294589,0.743580939,1.072455471,1.033100784,0.963304129,0.000999989,SARC,
TCGA-3B-A9HO-01,0.434445072,0.405362088,0.455934906,1.071745694,0.952866443,0.889078863,0.000999989,SARC,
TCGA-PC-A5DK-01,1.040474657,0.773126364,0.851853452,1.345801547,1.221424477,0.907581418,0.090999347,SARC,
TCGA-DX-AB2G-01,0.475525754,0.371422146,0.527735099,1.280283795,0.90106903,0.703804137,0.000999989,SARC,
TCGA-DX-A2J4-01,0.460415771,0.376958714,0.453179278,1.221395748,1.015968279,0.831809247,0.000999989,SARC,
TCGA-DX-A6YV-01,0.975358574,1.157208024,0.882703232,0.842855004,1.104967716,1.310981972,0.811014717,SARC,
TCGA-DX-A3LT-01,0.722936368,0.54672815,0.559311484,1.322295857,1.292546977,0.9775021,0.000999989,SARC,
TCGA-DX-A8BV-01,0.96919366,0.873178809,0.845423103,1.109960125,1.146400727,1.032830551,0.121001765,SARC,
TCGA-DX-A8BP-01,0.680416957,0.6411092,0.706756241,1.061312108,0.962732152,0.907115018,0.090999347,SARC,
TCGA-FX-A3NK-01,0.916952479,0.836476603,0.811413684,1.096208161,1.130067803,1.030887967,0.000999989,SARC,
TCGA-WK-A8XQ-01,0.825853994,0.729623039,0.843333078,1.131891333,0.979273807,0.865165921,0.141003219,SARC,
TCGA-VQ-A8DU-01,0.809336017,0.747862376,0.598033937,1.082199136,1.353327908,1.250535011,0.441015113,STAD,
TCGA-F1-6874-01,0.860917999,0.792481931,1,1.086356628,0.860917999,0.792481931,0.020999518,STAD,
TCGA-BR-8291-01,1.000258471,1.0559797,0.799324445,0.94723267,1.251379809,1.321090211,0.000999989,STAD,
TCGA-VQ-A8PH-01,0.788263109,0.804374849,0.532960835,0.979969861,1.479026332,1.509256959,0.171003766,STAD,
TCGA-BR-A4J1-01,0.533739841,0.522288669,0.543568219,1.021924986,0.981918777,0.960852108,0.000999989,STAD,
TCGA-KB-A93J-01,1.161931035,0.89774863,0.727202434,1.294272133,1.597809607,1.234523687,0.171003766,STAD,
TCGA-BR-4369-01,0.950720187,0.83602373,0.973671916,1.137192825,0.976427656,0.858629808,0.300992616,STAD,
TCGA-FP-7829-01,1.138395568,1.20803758,0.657366364,0.942351122,1.73175208,1.837693022,0.050998549,STAD,
TCGA-CD-A4MJ-01,0.787157258,0.752653491,0.611841811,1.045842831,1.286537212,1.230143932,0.000999989,STAD,
TCGA-BR-7851-01,0.875040046,0.714476428,0.698255658,1.224729063,1.253180029,1.023230417,0.000999989,STAD,
TCGA-VQ-A91V-01,0.928028451,0.74647318,0.605373189,1.243217406,1.532985715,1.233079353,0.121001765,STAD,
TCGA-IN-7806-01,0.767783073,0.801123306,0.685858338,0.958383145,1.119448479,1.16805944,0.121001765,STAD,
TCGA-CG-4306-01,0.80766203,0.699249967,0.583704932,1.155040499,1.383682038,1.197951103,0.190994103,STAD,
TCGA-D7-6820-01,0.617080436,0.560134484,0.4218766,1.101664785,1.462703634,1.327721149,0.000999989,STAD,
TCGA-BR-8682-01,0.82146038,0.696334714,0.656357964,1.179691839,1.251543251,1.060906932,0.121001765,STAD,
TCGA-VQ-AA6A-01,1.248409887,1.002951843,0.869437249,1.244735623,1.43588268,1.153564382,0.11099757,STAD,
TCGA-VQ-A91U-01,0.756166741,0.647733227,0.525497494,1.167404588,1.438954038,1.232609545,0.000999989,STAD,
TCGA-IN-8663-01,0.997684687,0.662990988,0.569897991,1.504823904,1.750637312,1.163350281,0.010999639,STAD,
TCGA-BR-7722-01,0.549823677,0.437258588,0.520169583,1.257433685,1.057008512,0.84060776,0.010999639,STAD,
TCGA-VQ-A91D-01,0.727369279,0.627747017,0.579433528,1.158698105,1.255310996,1.083380555,0.000999989,STAD,
TCGA-VQ-A8E2-01,1.467159766,1.460497843,1.061719333,1.004561405,1.381871574,1.375596919,0.680987395,STAD,
TCGA-IN-7808-01,0.646865669,0.471090605,0.595579782,1.373123687,1.08611086,0.790978168,0.050998549,STAD,
TCGA-BR-A4J5-01,0.75546244,0.620236645,0.685811277,1.218022905,1.101560247,0.904383853,0.000999989,STAD,
TCGA-HU-8238-01,0.457570898,0.46258777,0.467926658,0.989154767,0.977868839,0.988590332,0.010999639,STAD,
TCGA-RD-A8MW-01,0.59178895,0.59652028,0.460395403,0.992068452,1.28539283,1.295669497,0.041000917,STAD,
TCGA-BR-4256-01,0.984859123,0.753536423,0.689027134,1.306982772,1.429347372,1.093623728,0.11099757,STAD,
TCGA-BR-6802-01,0.990756666,0.81709243,0.543565781,1.21253928,1.822698743,1.503207999,0.000999989,STAD,
TCGA-SW-A7EB-01,0.546717257,0.55017912,0.593215214,0.993707754,0.921617052,0.927452815,1.311029365,STAD,
TCGA-VQ-A928-01,0.861791555,0.852384283,0.791726235,1.011036421,1.088496903,1.076614927,0.000999989,STAD,
TCGA-VQ-AA64-01,1.200965845,1.142275112,0.914322891,1.051380559,1.313502983,1.249312604,0.000999989,STAD,
TCGA-VQ-A94T-01,0.9392334,0.67692351,0.461395705,1.387503,2.035635334,1.467121394,0.000999989,STAD,
TCGA-CD-8533-01,1.574826528,1.270362514,1,1.239667032,1.574826528,1.270362514,0.010999639,STAD,
TCGA-D7-A4YY-01,0.739844944,0.708201934,0.560883289,1.044680773,1.319071112,1.262654723,0.000999989,STAD,
TCGA-VQ-AA6K-01,0.785247864,0.813631969,0.793384113,0.965114319,0.98974488,1.025520874,0.061001985,STAD,
TCGA-VQ-A927-01,0.748801206,0.688550017,0.643983806,1.087504448,1.162764031,1.069203931,0.000999989,STAD,
TCGA-HU-A4GC-01,0.50153144,0.510326078,0.489802327,0.982766631,1.023946626,1.04190211,0.041000917,STAD,
TCGA-CD-A486-01,0.599899994,0.616343083,0.583730562,0.973321532,1.027700163,1.055869134,0.081001925,STAD,
TCGA-FP-A4BF-01,0.636200935,0.479749331,0.592715046,1.326111147,1.073367277,0.80940974,0.010999639,STAD,
TCGA-FP-8211-01,0.660011935,0.560531726,0.468087527,1.177474717,1.410018206,1.197493404,0.000999989,STAD,
TCGA-BR-8372-01,0.743225824,0.707167217,0.77901989,1.050990214,0.954052436,0.907765291,0.020999518,STAD,
TCGA-BR-A4IV-01,0.952197934,0.802537679,0.647129317,1.186483774,1.471418322,1.240150396,0.050998549,STAD,
TCGA-D7-8574-01,0.993315405,0.844156725,0.685862891,1.176695482,1.448271102,1.230795158,0.27100662,STAD,
TCGA-CD-8534-01,0.665874367,0.664443409,0.611450356,1.002153619,1.089008062,1.086667793,0.21099782,STAD,
TCGA-D7-6520-01,0.78500236,0.662805596,0.597123967,1.184362902,1.314638841,1.109996638,0.071001829,STAD,
TCGA-CD-5813-01,0.596372307,0.486268328,0.484133712,1.226426384,1.231833876,1.004409146,0.050998549,STAD,
TCGA-VQ-A94R-01,0.869547889,0.774257319,0.86093069,1.123073515,1.010009167,0.89932596,0.030999742,STAD,
TCGA-VQ-A91K-01,0.832889997,0.830738733,0.714482176,1.00258958,1.165725367,1.162714426,0.061001985,STAD,
TCGA-BR-8590-01,1.021396423,0.834838974,0.952535563,1.22346519,1.072292167,0.876438641,0.410997066,STAD,
TCGA-VQ-AA6G-01,0.819988447,0.760502396,0.58525458,1.078219413,1.401079932,1.299438607,0.010999639,STAD,
TCGA-CG-4441-01,0.761337061,0.642469439,0.673024924,1.185016772,1.131216741,0.954599772,0.000999989,STAD,
TCGA-BR-8676-01,0.382383963,0.278861678,0.196695811,1.371231663,1.944037146,1.41773064,0.000999989,STAD,
TCGA-D7-A6F2-01,0.721759813,0.639096597,0.560048168,1.129343852,1.288745958,1.141145768,0.220997201,STAD,
TCGA-FP-7998-01,1.130200686,1.052666863,0.681748804,1.073654663,1.65779636,1.544068514,0.000999989,STAD,
TCGA-CG-5732-01,0.587952333,0.459789362,0.484597736,1.278742793,1.213279158,0.948806253,0.071001829,STAD,
TCGA-CG-4304-01,0.631103777,0.621676005,0.602758031,1.015165088,1.047026741,1.031385686,0.010999639,STAD,
TCGA-BR-4366-01,0.995251747,0.845438322,0.802351226,1.177202075,1.240419052,1.053701041,0.000999989,STAD,
TCGA-BR-6565-01,0.97648652,0.854822255,0.710711271,1.142326974,1.37395671,1.202770084,0.000999989,STAD,
TCGA-VQ-A94P-01,1.00313451,0.772043854,0.592758328,1.299323225,1.692316181,1.302459734,0.130996484,STAD,
TCGA-BR-8591-01,0.827371526,0.764133208,0.615555192,1.082758238,1.344106161,1.241372371,0.000999989,STAD,
TCGA-BR-8686-01,1.037651442,0.998037915,0.693667606,1.039691404,1.495891452,1.43878409,0.451000207,STAD,
TCGA-D7-6524-01,0.959824533,0.816528185,0.805779158,1.175494676,1.191175676,1.013339917,0.050998549,STAD,
TCGA-VQ-A8DV-01,0.551737775,0.476852967,0.377632031,1.157039618,1.461046018,1.262745021,0.610981245,STAD,
TCGA-CD-A489-01,0.984128153,0.75804545,0.714443011,1.298244258,1.377476073,1.061029975,0.020999518,STAD,
TCGA-D7-A6EZ-01,0.889898036,0.720202463,0.492482395,1.23562204,1.806964158,1.462392301,0.000999989,STAD,
TCGA-IN-A6RS-01,0.564512057,0.495472469,0.43095377,1.139340917,1.309913258,1.149711416,0.141003219,STAD,
TCGA-VQ-AA6I-01,1.012758797,0.940771463,0.667917377,1.07651947,1.51629353,1.408514729,0.030999742,STAD,
TCGA-BR-6710-01,0.275535661,0.233893827,0.215727002,1.178037336,1.277242341,1.084212105,0.010999639,STAD,
TCGA-D7-6518-01,0.774738559,0.584977221,0.455312742,1.324390987,1.701552554,1.284781134,0.320989943,STAD,
TCGA-RD-A8N1-01,0.74074414,0.74610009,0.793519154,0.992821405,0.933492451,0.940242068,0.000999989,STAD,
TCGA-F1-6177-01,0.767792676,0.695586167,0.556143457,1.103806706,1.380565871,1.250731548,0.000999989,STAD,
TCGA-B7-A5TN-01,0.969305979,0.842741264,0.624432003,1.150182174,1.552300289,1.349612544,0.061001985,STAD,
TCGA-D7-A747-01,1.055855164,0.852261986,0.84902009,1.238885673,1.243616231,1.003818397,0.410997066,STAD,
TCGA-CG-4472-01,0.831736652,0.677502798,0.655710413,1.227650506,1.268451187,1.03323477,0.401007187,STAD,
TCGA-BR-8371-01,0.813261718,0.629605041,0.582165792,1.291701407,1.396958958,1.081487524,0.11099757,STAD,
TCGA-BR-7197-01,0.570894989,0.695973388,0.571513544,0.820282785,0.99891769,1.217772344,0.010999639,STAD,
TCGA-CG-5720-01,0.592402484,0.490044945,0.46715553,1.208873778,1.268105472,1.048997418,0.061001985,STAD,
TCGA-VQ-A8E0-01,1.10687618,1.280746624,0.636793829,0.864242903,1.7382018,2.011242204,0.251007086,STAD,
TCGA-IP-7968-01,1.071707247,0.930740899,0.910195393,1.151456059,1.177447453,1.022572632,0.081001925,STAD,
TCGA-VQ-A8E3-01,0.812971285,0.924448279,1,0.879412406,0.812971285,0.924448279,0.081001925,STAD,
TCGA-BR-A4IY-01,0.878012642,0.710337734,0.649057349,1.236049558,1.352750482,1.094414438,0.000999989,STAD,
TCGA-D7-6818-01,1.145379831,0.949175568,0.637999909,1.20671019,1.795266449,1.487736212,0.141003219,STAD,
TCGA-VQ-AA6F-01,0.918189365,0.784631151,0.62414657,1.170217832,1.471111769,1.257126433,0.000999989,STAD,
TCGA-BR-4357-01,0.951760617,0.943881154,0.674084265,1.00834794,1.411931218,1.400242081,0.010999639,STAD,
TCGA-HU-8608-01,0.88502438,0.629034647,0.634205986,1.406956491,1.395484116,0.991845963,0.000999989,STAD,
TCGA-ZA-A8F6-01,1.196065532,1.103791383,0.737366983,1.083597453,1.622076333,1.496936273,0.050998549,STAD,
TCGA-VQ-A8PK-01,1.180785363,1.117604481,0.822150168,1.056532417,1.436216167,1.359367819,0.010999639,STAD,
TCGA-BR-8484-01,1.339876123,1.208071494,0.776615185,1.109103335,1.725276751,1.55555997,0.071001829,STAD,
TCGA-HU-A4H5-01,1.090063325,0.899595793,0.604735277,1.211725682,1.802546282,1.487586101,0.190994103,STAD,
TCGA-3M-AB47-01,0.799637024,0.581941265,0.512342636,1.374085448,1.560746594,1.135843914,0.751007906,STAD,
TCGA-VQ-A924-01,0.876414433,0.709131589,0.721280169,1.235898169,1.215081837,0.983156919,0.050998549,STAD,
TCGA-BR-6453-01,0.556488148,0.487814354,0.462727823,1.140778544,1.202625216,1.054214443,0.010999639,STAD,
TCGA-VQ-A8P5-01,1.033180631,1.298939025,1,0.795403488,1.033180631,1.298939025,0.910985502,STAD,
TCGA-R5-A805-01,0.583128969,0.541443556,0.492082015,1.076989397,1.185023942,1.100311614,0.030999742,STAD,
TCGA-BR-A4CS-01,0.665376178,0.726562266,0.391601998,0.915786861,1.699113338,1.855358935,0.121001765,STAD,
TCGA-CG-4476-01,1.021791585,0.869032162,0.738979939,1.175781093,1.382705444,1.175988841,0.000999989,STAD,
TCGA-CD-A48A-01,0.438637048,0.450833628,0.704303386,0.972946604,0.622795597,0.640112822,0.100998096,STAD,
TCGA-VQ-A8PX-01,0.962140853,1.089311602,0.756458071,0.883255857,1.271902422,1.440015837,0.010999639,STAD,
TCGA-VQ-A8P2-01,0.6458571,0.567095171,0.421681857,1.138886615,1.531621741,1.344841286,0.000999989,STAD,
TCGA-CG-4436-01,0.753861081,0.71198682,0.337024888,1.058813253,2.236811309,2.112564518,0.041000917,STAD,
TCGA-RD-A7BS-01,0.695332677,0.723591547,0.916874133,0.960946378,0.758373098,0.789193981,0.300992616,STAD,
TCGA-BR-7703-01,0.562358682,0.355102572,0.42044108,1.583651392,1.337544566,0.844595328,0.000999989,STAD,
TCGA-BR-7958-01,0.720681077,0.731647509,0.581668576,0.985011319,1.238989189,1.257842591,0.061001985,STAD,
TCGA-D7-6822-01,1.064093429,0.710114022,0.843208388,1.498482491,1.261957832,0.842157208,0.27100662,STAD,
TCGA-RD-A7BT-01,0.829532645,0.788806047,0.465162266,1.051630688,1.783318867,1.695765338,0.061001985,STAD,
TCGA-VQ-AA6B-01,0.815382649,0.735848197,0.540952546,1.108085408,1.507309014,1.360282344,0.000999989,STAD,
TCGA-HU-A4H8-01,0.761639042,0.73153733,0.532513912,1.041148566,1.430270693,1.373743133,0.000999989,STAD,
TCGA-VQ-A8PF-01,0.83830533,0.832126109,0.845668136,1.007425823,0.991293504,0.983986594,0.000999989,STAD,
TCGA-CD-8536-01,0.534529914,0.46074318,0.342780129,1.16014721,1.55939586,1.3441362,0.010999639,STAD,
TCGA-BR-A4PF-01,0.962171453,0.7679856,0.564012441,1.252850903,1.705940123,1.36164656,0.000999989,STAD,
TCGA-VQ-A91Q-01,1.024350637,1.254575754,1,0.816491658,1.024350637,1.254575754,0.030999742,STAD,
TCGA-R5-A7O7-01,0.560012127,0.374642797,0.513879277,1.494789521,1.089773712,0.729048268,0.201004541,STAD,
TCGA-IN-A6RL-01,0.722436508,0.589834025,0.597402922,1.224813213,1.209295237,0.987330331,0.501006074,STAD,
TCGA-BR-A4J4-01,0.697246324,0.760615668,0.616009294,0.916686776,1.131876306,1.234747065,0.000999989,STAD,
TCGA-D7-A4YT-01,1.080235727,1.011661958,0.931853592,1.067783284,1.159233313,1.085644748,0.000999989,STAD,
TCGA-F1-A72C-01,0.677253017,0.647814374,0.567088672,1.045443022,1.194262997,1.14235111,0.27100662,STAD,
TCGA-VQ-A8DT-01,0.556623941,0.641774323,0.592312535,0.867320366,0.939747022,1.083506232,0.061001985,STAD,
TCGA-CD-5798-01,0.613620663,0.506401701,0.434085581,1.211727096,1.413593747,1.166594154,0.061001985,STAD,
TCGA-FP-8631-01,0.927595137,0.909452602,0.902134599,1.019948852,1.028222549,1.008111875,0.100998096,STAD,
TCGA-F1-6875-01,1.373659505,1.196437532,0.726435641,1.148124719,1.8909583,1.64699729,0.050998549,STAD,
TCGA-CD-5801-01,0.561834521,0.433263606,0.360631847,1.296749863,1.557917099,1.2014014,0.000999989,STAD,
TCGA-BR-4279-01,0.8283718,0.652455359,0.411985861,1.269622189,2.010680167,1.583683861,0.030999742,STAD,
TCGA-BR-4267-01,0.802421401,0.571421321,0.575296774,1.404255269,1.394795586,0.993263559,0.041000917,STAD,
TCGA-BR-6707-01,0.470312185,0.371122568,0.395252906,1.267269161,1.189901903,0.938949625,0.000999989,STAD,
TCGA-BR-A452-01,0.761807223,0.996927508,0.666876926,0.764155083,1.14235055,1.494919781,0.371002291,STAD,
TCGA-HU-A4HB-01,0.749351515,0.692782925,0.686418106,1.081654134,1.091683783,1.00927251,0.000999989,STAD,
TCGA-VQ-A922-01,1.299144332,1.294352413,1,1.003702175,1.299144332,1.294352413,0.300992616,STAD,
TCGA-CD-8530-01,0.822935574,0.703399034,0.748684401,1.16994129,1.099175531,0.939513409,0.030999742,STAD,
TCGA-BR-A44U-01,0.39185851,0.309835143,0.277143241,1.264732287,1.4139205,1.117960308,0.000999989,STAD,
TCGA-B7-5818-01,0.524873878,0.439056413,0.346335701,1.19545886,1.51550613,1.267719186,0.000999989,STAD,
